,reward,profit,carbon_cost,excess_charge,max_profit
110000,"[0.0, 1.9120588132497156, 1.71309779701021, 1.1478272590590912, 0.18614626249592334, 0.7119447666924201, 2.4973125179801623, 2.721502529714979, 2.271418639215218, 2.6422246829161047, 2.910037948993703, 1.2203666854628028, 0.6194841580618997, 0.0]","[0.0, 2.8591830491715746, 3.247469050890017, 2.4028712244486363, 0.2854800000000004, 0.9203655148428257, 3.736869616037149, 3.929358840146677, 3.344755254390238, 3.659786817205582, 3.7718729165300005, 1.816782614187895, 1.0182357734624492, 0.0]","[0.0, 0.947124235921859, 1.5343712538798089, 1.2550266320562142, 0.09933373750407701, 0.20842074815040568, 1.2395397647236546, 1.2078563104316955, 1.0733366151750234, 1.01756213428948, 0.8617483008696322, 0.5964159287250923, 0.39875161540054943, 0.0]","[0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 8.666666666666667e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
120000,"[0.0, 1.9449101190745859, 1.6552547583883084, 1.080728983367806, 0.20846307714599746, 0.776756978956333, 2.6328813151670247, 2.533297088730987, 2.2841275211487324, 2.6588196534140858, 2.9678754962079537, 1.306030925015676, 0.6951382766313006, 0.0]","[0.0, 2.9174225853510607, 3.146098345048045, 2.245569717753831, 0.3270800000000005, 1.0197248076768282, 3.987439199005623, 3.65373200218662, 3.311433088150004, 3.679325225713206, 3.8458806441469737, 1.9416594620356191, 1.1641096726363853, 0.0]","[0.0, 0.9725124662764756, 1.4908435866597376, 1.1648407343860274, 0.11861692285400305, 0.2429678287204956, 1.3545058838385984, 1.1204349134556353, 1.0273055670012763, 1.0205055722991196, 0.8779878146056873, 0.6356285370199449, 0.4689713960050847, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.200000000000024e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
130000,"[0.0, 1.9117047746832923, 1.7244401792094652, 1.1340664032322356, 0.22094962334106774, 0.7972341383278521, 2.6550705568173965, 2.6234122762070795, 2.3724519783045364, 2.6130728131383014, 2.9252808062354023, 1.2592916570822568, 0.632831956337489, 0.0]","[0.0, 2.8541975442766576, 3.2542051185273944, 2.375698260474789, 0.3530800000000013, 1.0369311727940378, 3.9958803753933037, 3.8166963935790097, 3.463579268937445, 3.6050196757099093, 3.7840838763085825, 1.8899747192080767, 1.0872855148428253, 0.0]","[0.0, 0.9424927695933673, 1.5297649393179291, 1.2416145239092224, 0.13213037665893354, 0.2396970344661856, 1.3407231519092422, 1.1932841173719317, 1.091127290632909, 0.9919468625716076, 0.8587684034065142, 0.6306830621258198, 0.454453558505336, 0.0]","[0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 8.666666666666691e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
140000,"[0.0, 1.8802961204818611, 1.7471582074290335, 1.1290731380383552, 0.18383083373144338, 0.713405356426704, 2.655814085047867, 2.66120945303549, 2.2291527995348726, 2.8496955054915, 2.995931207923092, 1.35700076551709, 0.6043023549555687, 0.0]","[0.0, 2.807858221067321, 3.2797473853280805, 2.346934051418534, 0.29120000000000024, 0.9255201099998697, 3.995507953561416, 3.8385020816033735, 3.2618409344626924, 3.9513207865484783, 3.8715397595435976, 2.03001581749931, 0.9967371405375949, 0.0]","[0.0, 0.9275621005854602, 1.5325891778990444, 1.2178609133801803, 0.10736916626855687, 0.21211475357316575, 1.3396765351802158, 1.1772926285678864, 1.0326881349278207, 1.1016252810569798, 0.8755912182871725, 0.6730150519822207, 0.39243478558202605, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.733333333333358e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
150000,"[0.0, 1.8515400987093056, 1.6366146049055592, 1.1387219728464775, 0.22520188933671317, 0.7170323393370813, 2.591390855935762, 2.6599221929220995, 2.2930483414213723, 2.7925293601574466, 3.006725515856567, 1.3369097046868126, 0.5534385387043714, 0.0]","[0.0, 2.7441010126332257, 3.0936669771867993, 2.3515301087713034, 0.3390400000000009, 0.9310216200385318, 3.902933416791227, 3.8423685297490113, 3.323689362315075, 3.8639253911276747, 3.8812620803417905, 1.9816428306435423, 0.9216828664154143, 0.0]","[0.0, 0.8925609139239212, 1.4570523722812392, 1.212790802591493, 0.11383811066328771, 0.21398928070145062, 1.3115425608554672, 1.1824463368269111, 1.0306410208937027, 1.071396030970231, 0.8745192311518893, 0.6447331259567305, 0.36824432771104276, 0.0]","[0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
160000,"[0.0, 1.9069259526535984, 1.7172184228372647, 1.0774734444969514, 0.156028762461337, 0.7660938793901027, 2.64882931954514, 2.586532745057678, 2.383023962926296, 2.755843722067127, 3.0598952734161635, 1.357552664248973, 0.6018890380516134, 0.0]","[0.0, 2.8093324117238123, 3.2441117268349386, 2.238536679626987, 0.2428400000000005, 1.0043743096833517, 3.973765461509875, 3.7435593991815543, 3.49461903890783, 3.818198717613323, 3.960755546860787, 2.0276822626112767, 1.002759050252282, 0.0]","[0.0, 0.902406459070214, 1.5268933039976742, 1.1610632351300363, 0.0868112375386635, 0.23828043029324864, 1.3248668086314002, 1.157026654123876, 1.1115950759815363, 1.0623549955461988, 0.9008602734446224, 0.6701295983623056, 0.4008700122006686, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.933333333333357e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
170000,"[0.0, 1.9159604060703572, 1.7061821950882874, 1.077152542617977, 0.1913134878586116, 0.8156759029397619, 2.742138919711904, 2.6978064289883172, 2.3454081193722387, 2.78812075112129, 3.002733880475104, 1.2675643696403058, 0.6403696891685211, 0.0]","[0.0, 2.857301238982258, 3.207489383760904, 2.2559663307258897, 0.2953599999999995, 1.0679176135114163, 4.143105535176868, 3.9114489627017344, 3.4467068195475, 3.8601161391309113, 3.884689733951376, 1.8905846035931373, 1.0851703114937006, 0.0]","[0.0, 0.9413408329118996, 1.501307188672619, 1.1787964547745822, 0.1040465121413879, 0.2522417105716545, 1.4009146154649623, 1.2136425337134178, 1.1012987001752605, 1.0719953880096216, 0.8818865201429392, 0.623020233952832, 0.4448006223251796, 0.0]","[0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 5.2e-05, 0.0, 0.0, 0.0, 6.933333333333333e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
180000,"[0.0, 2.1075313400094733, 1.7153150140108664, 1.1106779785672927, 0.24849675232196877, 0.7622742304264788, 2.7300268304333613, 2.7408196098290394, 2.3429019889706266, 2.9343682844070584, 3.009301413899266, 1.267842168854309, 0.5906751400662612, 0.0]","[0.0, 3.130436981812914, 3.2501838506958816, 2.297263498467617, 0.3889600000000005, 0.997831311370124, 4.127543858908574, 3.9736128775875863, 3.426424193103818, 4.057491565109266, 3.8904284157717033, 1.871780231860798, 0.9919734131178715, 0.0]","[0.0, 1.0229056418034415, 1.534868836685015, 1.1865855199003263, 0.14046324767803173, 0.23555708094364558, 1.3974476951418797, 1.2327932677585474, 1.0835222041331927, 1.12312328070221, 0.8810403352057686, 0.6039380630064903, 0.40129827305161037, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.933333333333333e-05, 0.0, 0.0, 0.0, 8.666666666666667e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
190000,"[0.0, 1.9622583354771497, 1.6364384505311673, 1.2000239673311743, 0.22649923105480052, 0.8927893873347975, 2.7077975124801243, 2.720923624041944, 2.3577230334345356, 2.7353106646164984, 3.0596164362818192, 1.3993928856011562, 0.5834694558901603, 0.0]","[0.0, 2.914655950575453, 3.034474952878201, 2.4908831893935424, 0.3541200000000011, 1.182495482534566, 4.08504707550188, 3.9231528224355117, 3.445551436326814, 3.792434695722029, 3.9552956625692417, 2.070098971611125, 0.9919426038793884, 0.0]","[0.0, 0.9523976150983032, 1.3980365023470345, 1.2908418887290374, 0.12762076894520055, 0.289706095199768, 1.3771802296884177, 1.202229198393569, 1.0878284028922793, 1.0571240311055323, 0.8956445596207562, 0.6707060860099704, 0.40847314798922796, 0.0]","[0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 6.933333333333382e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
200000,"[0.0, 1.948950139343863, 1.6842537408016127, 1.1053458450567615, 0.1703153910692635, 0.7002191606490641, 2.6243410171380113, 2.577184576310008, 2.2273201082134015, 2.8572594629720713, 3.0132212021867266, 1.3361011280801853, 0.5641920723673295, 0.0]","[0.0, 2.8915015124209837, 3.124816698789945, 2.315049612425528, 0.2693600000000007, 0.8991568853827742, 3.9684252571022185, 3.7084682151163473, 3.3193051011101797, 3.960529681591142, 3.8932665052389295, 2.0107412700193237, 0.9437759116348974, 0.0]","[0.0, 0.9425513730771206, 1.4405629579883361, 1.209703767368767, 0.09904460893073722, 0.19893772473371008, 1.3440842399642046, 1.1312836388063368, 1.09198499289678, 1.103270218619072, 0.8800279697188712, 0.6746401419391391, 0.3795838392675678, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
210000,"[0.0, 1.963599843218017, 1.6518335507095432, 1.1469184402289159, 0.2291192303360529, 0.7783315553207548, 2.680439547190203, 2.671555726957907, 2.240133401973541, 2.735811404315523, 3.02324669280432, 1.2446061922711305, 0.5569811497979841, 0.0]","[0.0, 2.93531621482314, 3.177687311817457, 2.369089089324265, 0.3546400000000012, 1.0200987372367118, 4.016572663327353, 3.8749585304611944, 3.2609395071267744, 3.800870341911159, 3.9038971035428296, 1.8464855148428252, 0.9293508641821387, 0.0]","[0.0, 0.9717163716051216, 1.525853761107917, 1.2221533157620177, 0.1255207696639483, 0.24176718191595725, 1.3361157828038173, 1.2034028035032884, 1.0208061051532367, 1.0650589375956376, 0.880650410738509, 0.6018793225716952, 0.3723697143841544, 0.0]","[0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
220000,"[0.0, 1.9082676492289243, 1.6611574403765865, 1.1086789328822595, 0.25682280225508486, 0.8130254760410839, 2.599652514780984, 2.765135675212291, 2.2973841890118014, 2.7142169762594914, 2.9599181650007718, 1.3299692331874908, 0.6319875276320144, 0.0]","[0.0, 2.853096485423368, 3.183782651515661, 2.3326723752256084, 0.3988400000000013, 1.0715624485237931, 3.914796146657538, 3.976135300426032, 3.367776167100416, 3.7598888204849956, 3.8131330534978405, 1.9835542320601656, 1.0549811791821329, 0.0]","[0.0, 0.9448288361944444, 1.522625211139076, 1.22399344234335, 0.14201719774491642, 0.2585369724827095, 1.3151262985432188, 1.2109996252137407, 1.0703919780886166, 1.0456718442255044, 0.8531975551637325, 0.6535849988726757, 0.4229936515501185, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
230000,"[0.0, 1.8690986848596198, 1.7169709244972844, 1.1463832480551153, 0.2246275014186773, 0.8010350243383518, 2.689527255016036, 2.624262221277992, 2.2519450415429114, 2.654544388615304, 2.9943583132973557, 1.262432844442656, 0.6334110743594958, 0.0]","[0.0, 2.799963495548297, 3.259113175247507, 2.405214360550201, 0.34372000000000025, 1.0423132986121046, 4.045180066120027, 3.7983147030255653, 3.3020196911726623, 3.6783563544526356, 3.879276801325633, 1.8878676360668998, 1.055681058510219, 0.0]","[0.0, 0.930864810688674, 1.542142250750223, 1.2588311124950895, 0.11909249858132293, 0.24127827427375276, 1.355635477770657, 1.1740524817475726, 1.0500746496297524, 1.0238119658373344, 0.8848838213616084, 0.6254347916242456, 0.42226998415072303, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
240000,"[0.0, 1.9608826193736761, 1.6816212141376459, 1.1075068496397311, 0.2090161972981784, 0.7593279097898723, 2.563556753253426, 2.730279230485812, 2.2882177932028256, 2.79280066747954, 2.9804274045526054, 1.3297958147179123, 0.5910046883221108, 0.0]","[0.0, 2.945541377978812, 3.224696211937203, 2.314899797062589, 0.33176000000000083, 1.002589685021633, 3.854669279903155, 3.9646450428734603, 3.355414590066096, 3.867489134718926, 3.865534519519414, 1.961677215027539, 1.0226505048882872, 0.0]","[0.0, 0.9846587586051374, 1.5430749977995584, 1.2073929474228597, 0.1227438027018224, 0.2432617752317608, 1.291077859983063, 1.2343658123876486, 1.0671967968632705, 1.0746884672393857, 0.8850204483001414, 0.6318814003096269, 0.4316458165661761, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0, 8.666666666666667e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
