Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SOUTH PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),EAST PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),NORTH PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),WEST PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),CORE LIGHTS 1:Lights Electricity Rate [W](Hourly),PLENUM:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM:Zone Air System Sensible Cooling Rate [W](Hourly),PLENUM:Zone Air Temperature [C](Hourly),SOUTH PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),SOUTH PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),SOUTH PERIMETER:Zone Air Temperature [C](Hourly),EAST PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),EAST PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),EAST PERIMETER:Zone Air Temperature [C](Hourly),NORTH PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),NORTH PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),NORTH PERIMETER:Zone Air Temperature [C](Hourly),WEST PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),WEST PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),WEST PERIMETER:Zone Air Temperature [C](Hourly),CORE:Zone Air System Sensible Heating Rate [W](Hourly),CORE:Zone Air System Sensible Cooling Rate [W](Hourly),CORE:Zone Air Temperature [C](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),SOUTH ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),EAST ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),WEST ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),CORE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),NORTH ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),SOUTH ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),EAST ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),WEST ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),CORE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),NORTH ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly) 
 08/20  23:00:00,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.79565603151345,0.0,0.0,23.779672137305718,0.0,0.0,24.21206193246322,0.0,0.0,24.02806362915904,0.0,0.0,25.041685964216108,0.0,0.0,24.19867878766464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  24:00:00,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.276664486836468,0.0,0.0,23.57314304231094,0.0,0.0,24.025670465738295,0.0,0.0,23.844972607888378,0.0,0.0,24.773652822580027,0.0,0.0,24.070282983516316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  01:00:00,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.809635409320856,0.0,0.0,23.388388216616698,0.0,0.0,23.855301342493278,0.0,0.0,23.678443737854719,0.0,0.0,24.55678966412446,0.0,0.0,23.96468485004012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  02:00:00,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.389043528858094,0.0,0.0,23.227024608623304,0.0,0.0,23.703854755300516,0.0,0.0,23.530523985629427,0.0,0.0,24.366965008871398,0.0,0.0,23.861843074282178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  03:00:00,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.000726773691178,0.0,0.0,23.103801775614558,0.0,0.0,23.588780170297377,0.0,0.0,23.419761580173103,0.0,0.0,24.21645931618786,0.0,0.0,23.795866205320086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  04:00:00,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.695923819659457,0.0,0.0,22.95435785464133,0.0,0.0,23.452946303034844,0.0,0.0,23.27564107233024,0.0,0.0,24.052374599451065,0.0,0.0,23.689851416243408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  05:00:00,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.44703512434262,0.0,0.0,22.90190955437351,0.0,0.0,23.362535902840258,0.0,0.0,23.195664370763855,0.0,0.0,23.945203817346365,0.0,0.0,23.60959595415005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  06:00:00,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.26505091976426,0.0,0.0,22.924846860531365,0.0,0.0,23.539489034395378,0.0,0.0,23.245331903875486,0.0,0.0,23.93141851315858,0.0,0.0,23.57726974724504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  07:00:00,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.187442104215124,0.0,0.0,23.16082632591414,0.0,0.0,24.798277145587514,0.0,0.0,23.52250169006514,0.0,0.0,24.14183542398494,0.0,0.0,23.56848529390069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  08:00:00,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.294823053097326,0.0,1241.6641208378717,22.069954567984543,0.0,2068.433930629084,22.207803629918354,0.0,1901.6300078300806,22.07182449691203,0.0,1146.3501550688434,22.190441547133049,0.0,2265.3252981994639,22.124745144164199,5827.70876126254,0.0,0.0,0.0,0.0,0.0,842.4876932363782,1037.2470444530282,726.7264971861704,1136.2971548894234,981.4193973572718 
 08/21  09:00:00,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.57506947996644,0.0,1762.2232023796133,22.000205015197048,0.0,1867.1918576547969,22.001926442666318,0.0,1445.550567990228,22.000221560030924,0.0,868.2125647853309,22.002210749692595,0.0,1435.2231018674184,22.000089091375324,6479.6902549505589,0.0,0.0,0.0,0.0,0.0,1354.1954083036647,1132.6856787420077,908.5577013894157,1000.0069185041127,980.7135738710908 
 08/21  10:00:00,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.310786869581486,0.0,2514.226389144728,22.00018356487147,0.0,1834.3115857081755,22.232342783578589,0.0,1695.142245543414,22.000313879401515,0.0,973.7025480939161,22.000367394342207,0.0,1614.0523056971534,22.000601322306005,7411.184783932707,0.0,0.0,0.0,0.0,0.0,1735.858068769832,1189.7221867748422,1081.9630129249914,1152.4323708106236,1147.6781705121505 
 08/21  11:00:00,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.21080787685899,0.0,2734.915006708974,22.405749253642907,0.0,1737.9028093136956,22.055214159635253,0.0,1768.4853182395369,22.00010623531986,0.0,1010.4806700742859,22.000043549249328,0.0,1597.3337322592172,22.000375398841418,7596.650353539491,0.0,0.0,0.0,0.0,0.0,1786.66185416142,1198.5316604617968,1145.549919536965,1172.7094333914409,1189.6665118476017 
 08/21  12:00:00,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.36721514217958,0.0,2835.1349112529208,23.011621163667774,0.0,1420.5164738646402,22.005454995459126,0.0,1810.4396347853322,22.06638379221453,0.0,1071.959402593173,22.001051413696858,0.0,1694.81354833436,22.000282706033084,7759.291915800461,0.0,0.0,0.0,0.0,0.0,1805.8084411515866,1154.6149703344418,1217.8455476353313,1242.4209585954225,1235.0710239434107 
 08/21  13:00:00,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.518226129953665,0.0,2598.5976349638269,23.740152575902898,0.0,1267.8029282652643,22.019926122987024,0.0,1561.0166339081553,22.483809220214405,0.0,1253.880596808295,22.00032051805521,0.0,1778.2350216369219,22.08698800921846,8334.559141774838,0.0,0.0,0.0,0.0,0.0,1862.3785010259995,1249.324035235924,1435.7548735538499,1409.8090066745129,1273.7617511442846 
 08/21  14:00:00,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.541456893858649,0.0,2523.424176856025,23.7531398677665,0.0,1211.253438000249,22.01259452850341,0.0,1588.0764291634967,22.711669550615,0.0,1518.5026086799429,22.000056248169828,0.0,1799.2135550056692,22.21285522095046,8505.150576643626,0.0,0.0,0.0,0.0,0.0,1880.24271409908,1261.3077381998922,1550.7571803881606,1423.3321054826802,1285.9798643335456 
 08/21  15:00:00,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.080308284135368,0.0,0.0,25.664213575522603,0.0,0.0,24.239770555041486,0.0,0.0,24.273999043269347,0.0,0.0,25.26707368698243,0.0,0.0,23.42418152551872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  16:00:00,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.432570644171798,0.0,0.0,26.592720240656435,0.0,0.0,25.3134700674931,0.0,0.0,25.23929215772575,0.0,0.0,27.831431772553068,0.0,0.0,24.239695403990397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  17:00:00,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.54839444750572,0.0,0.0,26.457181575487576,0.0,0.0,25.655428845608858,0.0,0.0,25.53555886243479,0.0,0.0,28.222771524350369,0.0,0.0,24.606754827484836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  18:00:00,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.410114130377168,0.0,0.0,26.15756142759986,0.0,0.0,25.778024796012013,0.0,0.0,25.650340122118096,0.0,0.0,28.150082273657085,0.0,0.0,24.90918229712584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  19:00:00,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.00298267005044,0.0,0.0,25.677150871787199,0.0,0.0,25.58263353971375,0.0,0.0,25.427518717558038,0.0,0.0,27.37202929379226,0.0,0.0,24.916019931571769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  20:00:00,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.46411888354845,0.0,0.0,25.233662430701786,0.0,0.0,25.351369990736648,0.0,0.0,25.17767676982679,0.0,0.0,26.7713169655299,0.0,0.0,24.860135091948679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  21:00:00,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.891210473261589,0.0,0.0,24.897399258288126,0.0,0.0,25.13253006369357,0.0,0.0,24.954203377213646,0.0,0.0,26.263564842141144,0.0,0.0,24.7535017947716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  22:00:00,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.297370691006269,0.0,0.0,24.611538400040659,0.0,0.0,24.940207062759528,0.0,0.0,24.759055698364109,0.0,0.0,25.86232280050005,0.0,0.0,24.63297471264022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  23:00:00,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.783216724206118,0.0,0.0,24.40045393917604,0.0,0.0,24.77441802060372,0.0,0.0,24.59639476487517,0.0,0.0,25.567628841358965,0.0,0.0,24.515126367562688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  24:00:00,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.32643978304224,0.0,0.0,24.229858856246545,0.0,0.0,24.63608579846639,0.0,0.0,24.46008200186288,0.0,0.0,25.335723097676906,0.0,0.0,24.407121277749785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  01:00:00,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.92295978824068,0.0,0.0,24.060711841796015,0.0,0.0,24.491853164755744,0.0,0.0,24.31579668522648,0.0,0.0,25.142557848408843,0.0,0.0,24.30052639306738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  02:00:00,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.55392266580146,0.0,0.0,23.919360122881494,0.0,0.0,24.36391407560633,0.0,0.0,24.189260100040586,0.0,0.0,24.974689378572159,0.0,0.0,24.1966468183292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  03:00:00,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.229760744626149,0.0,0.0,23.823194536812975,0.0,0.0,24.27280171441035,0.0,0.0,24.10254304398864,0.0,0.0,24.849268441014453,0.0,0.0,24.1174484626005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  04:00:00,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.95455315432511,0.0,0.0,23.72903169593001,0.0,0.0,24.18553013474995,0.0,0.0,24.01509415602469,0.0,0.0,24.736432576012097,0.0,0.0,24.03879535128804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  05:00:00,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.726179172541767,0.0,0.0,23.649739818475085,0.0,0.0,24.109685882163086,0.0,0.0,23.947913424505797,0.0,0.0,24.644366803457055,0.0,0.0,23.96967732483801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  06:00:00,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.526752595853578,0.0,0.0,23.599897758508296,0.0,0.0,24.059821427602104,0.0,0.0,23.89884288011994,0.0,0.0,24.580184612243295,0.0,0.0,23.91039282394758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  07:00:00,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.385966212305349,0.0,0.0,23.634432637619186,0.0,0.0,24.12933806249588,0.0,0.0,23.928352471252759,0.0,0.0,24.601369700175867,0.0,0.0,23.864975164857087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  08:00:00,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.306474034964496,0.0,1257.0142725841554,22.07428966897125,0.0,1058.3160318810154,22.11938945057973,0.0,1417.4629013954585,22.13745422785915,0.0,1255.6472936870999,22.17745321272946,0.0,2069.2371650374818,22.498599372261585,6190.625925268399,0.0,0.0,0.0,0.0,0.0,991.4407878874416,796.3654971693484,938.1544252980658,1350.2156084709764,1010.9186323022989 
 08/22  09:00:00,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.224459168815174,0.0,1401.8364627601782,22.011454154943498,0.0,798.7920756819444,22.0253350156187,0.0,1478.058182823433,22.031740453054029,0.0,904.4787561977564,22.044248934727397,0.0,1711.7849130363757,22.118842682218756,6546.956193951859,0.0,0.0,0.0,0.0,0.0,1283.283720351223,765.837701535385,883.8938615312065,1326.5092922602285,1183.900644133547 
 08/22  10:00:00,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.292723126191633,0.0,1649.342603638971,22.00122888634133,0.0,889.9330947830886,22.004267260007976,0.0,1504.994762994248,22.131492115207949,0.0,962.4141088162269,22.00927766365171,0.0,1617.9383830214939,22.003856913382884,7282.542718460414,0.0,0.0,0.0,0.0,0.0,1578.6722337974039,936.9088801316887,1071.1852175056825,1346.428985081813,1245.816427803558 
 08/22  11:00:00,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.47946879771746,0.0,1681.010505043837,22.001027645619158,0.0,869.55912713817,22.00147859123955,0.0,1381.0032229551317,22.301731857769359,0.0,953.9356622161022,22.003636409562888,0.0,1510.835862889524,22.007910813869836,7767.940105262782,0.0,0.0,0.0,0.0,0.0,1761.8668576271724,1038.0433068777925,1205.1125195672758,1397.1038230894174,1262.2826239608554 
 08/22  12:00:00,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.826824293511039,0.0,1612.8251622098779,22.37816041303729,0.0,960.886365260264,22.000476529987816,0.0,1248.9239005318046,22.706449832437163,0.0,1059.3553603976607,22.000904577767927,0.0,1317.3784158851782,22.167679243156443,8409.25341105142,0.0,0.0,0.0,0.0,0.0,1879.2542638650273,1251.635326370373,1466.9451717288028,1422.5838547689562,1285.3038201779928 
 08/22  13:00:00,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.21113509592206,0.0,1470.8642977578339,22.661362946687519,0.0,858.9279215030565,22.20146084529906,0.0,1156.9524420613385,22.985905776741086,0.0,1054.4279577526905,22.072938568606298,0.0,1195.462798237761,22.33615644368569,8604.73549030227,0.0,0.0,0.0,0.0,0.0,1901.55259174711,1275.602867959473,1584.030887830817,1439.4635510630356,1300.5546175615662 
 08/22  14:00:00,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.543080611144775,0.0,1497.004002008358,22.823828603081116,0.0,838.1951173508319,22.226480069402827,0.0,1160.722070790654,23.02990802570453,0.0,1067.0693175399525,22.186607012845778,0.0,1228.4154321905804,22.4101090829523,8631.42355947453,0.0,0.0,0.0,0.0,0.0,1908.3180074871944,1280.1412560947497,1589.6666128419586,1444.5849289349422,1305.1817799754159 
 08/22  15:00:00,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.949011655799678,0.0,0.0,24.78933714554195,0.0,0.0,23.986451651166836,0.0,0.0,24.25806718860117,0.0,0.0,25.446660734147625,0.0,0.0,23.28639359353428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  16:00:00,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.495480431955568,0.0,0.0,25.598836372758457,0.0,0.0,24.849995952660739,0.0,0.0,24.969939298886155,0.0,0.0,27.396920984558549,0.0,0.0,23.92201797357077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  17:00:00,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.96104010127354,0.0,0.0,25.72033066400234,0.0,0.0,25.248443105069833,0.0,0.0,25.276936818859359,0.0,0.0,28.763464415731926,0.0,0.0,24.27891571207549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  18:00:00,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.242158001313187,0.0,0.0,25.538169513957724,0.0,0.0,25.34852011106626,0.0,0.0,25.35519175830144,0.0,0.0,28.86827355518208,0.0,0.0,24.4821406069256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  19:00:00,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.248911463014708,0.0,0.0,25.222676948808855,0.0,0.0,25.227446345673699,0.0,0.0,25.230199086494144,0.0,0.0,28.117060381563574,0.0,0.0,24.563577049866159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  20:00:00,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.065747434026738,0.0,0.0,24.88613179113321,0.0,0.0,25.054548751855923,0.0,0.0,25.002638954031484,0.0,0.0,27.27309591139502,0.0,0.0,24.56893684776103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  21:00:00,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.750689072063808,0.0,0.0,24.593809073935483,0.0,0.0,24.870336206948097,0.0,0.0,24.7767739323148,0.0,0.0,26.54497997233621,0.0,0.0,24.51393333036983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  22:00:00,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.406278819581979,0.0,0.0,24.390943368673584,0.0,0.0,24.726134623261105,0.0,0.0,24.61106653733699,0.0,0.0,26.041443181111739,0.0,0.0,24.443097866075058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  23:00:00,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.042096221152499,0.0,0.0,24.201471789070525,0.0,0.0,24.58931305470255,0.0,0.0,24.452899627842933,0.0,0.0,25.644916036662843,0.0,0.0,24.356421815664328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  24:00:00,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.724372834185809,0.0,0.0,24.028402834754809,0.0,0.0,24.44776005077336,0.0,0.0,24.29899033444768,0.0,0.0,25.331586346644536,0.0,0.0,24.272216460038928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  01:00:00,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.41115481060541,0.0,0.0,23.88637231438478,0.0,0.0,24.325845408898965,0.0,0.0,24.169290511143517,0.0,0.0,25.10145276148863,0.0,0.0,24.18593445763411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  02:00:00,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.123495655031769,0.0,0.0,23.773754334343026,0.0,0.0,24.22984129643972,0.0,0.0,24.064981522381627,0.0,0.0,24.921707104192138,0.0,0.0,24.1016721013793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  03:00:00,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.879533551355274,0.0,0.0,23.690865051106877,0.0,0.0,24.15336956021314,0.0,0.0,23.98738477394442,0.0,0.0,24.791827549000549,0.0,0.0,24.032537626845224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  04:00:00,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.66303672723588,0.0,0.0,23.59761157976755,0.0,0.0,24.06641200104936,0.0,0.0,23.907500603939576,0.0,0.0,24.667763352421518,0.0,0.0,23.96017547512311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  05:00:00,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.45881374972255,0.0,0.0,23.514154151544767,0.0,0.0,23.985407926413058,0.0,0.0,23.823139931838435,0.0,0.0,24.561476363250287,0.0,0.0,23.888075730599839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  06:00:00,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.276266953265606,0.0,0.0,23.48805710621319,0.0,0.0,23.961394683301355,0.0,0.0,23.79661248875861,0.0,0.0,24.508776224392404,0.0,0.0,23.82731690907012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  07:00:00,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.13646865582577,0.0,0.0,23.53725480319548,0.0,0.0,24.010745392564865,0.0,0.0,23.83375589943474,0.0,0.0,24.52721075116273,0.0,0.0,23.792981541631709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  08:00:00,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.094034636438239,0.0,1299.4112530413975,22.069623771508505,0.0,1093.962745351747,22.112212491010096,0.0,1954.748854861035,22.180045192917718,0.0,1273.9634587270458,22.171604092977753,0.0,2234.3511291577835,22.329756052846368,6126.078456051506,0.0,0.0,0.0,0.0,0.0,916.3137380935449,737.697722589735,854.807940006958,1327.9257463474469,1185.8023348735542 
 08/23  09:00:00,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.071348175716364,0.0,1395.3370483905238,22.01069032270664,0.0,800.7307384108599,22.02371401977705,0.0,1490.7473360348623,22.01853101130531,0.0,899.8600404557797,22.042620211798096,0.0,1729.6489744214812,22.02249226425964,5703.502394194346,0.0,0.0,0.0,0.0,0.0,1072.0886142630139,642.1351066669855,736.2514916589005,1142.9814755913124,1006.5147318738663 
 08/23  10:00:00,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.052080536370864,0.0,1216.7789891132298,22.00114832064496,0.0,689.1000460365185,22.003975698345874,0.0,1297.4683765678574,22.00107128913665,0.0,804.0584938970587,22.008884407638246,0.0,1492.770855041961,22.00066574119473,4543.614556605697,0.0,0.0,0.0,0.0,0.0,766.0184053021138,432.46489194899257,503.25253637165266,931.4056469356616,806.9421019070079 
 08/23  11:00:00,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.07301500971924,0.0,1287.3578557819083,22.000320118682756,0.0,690.1811269740247,22.00138396607383,0.0,1329.2282447889566,22.000212820191917,0.0,799.3903261248761,22.003480227507,0.0,1388.700443811298,22.000097773629379,4367.911984618935,0.0,0.0,0.0,0.0,0.0,767.9085555258379,410.4428374348879,474.51396410897896,828.2745701340018,783.2410832749604 
 08/23  12:00:00,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.104210744788188,0.0,1252.8786955960769,22.000097830581465,0.0,659.7447518776007,22.000491892469588,0.0,1290.7150966760137,22.000047704762279,0.0,779.664877224418,22.001374735371799,0.0,1342.4239619105338,22.000020681494616,4273.30683864763,0.0,0.0,0.0,0.0,0.0,748.1699645574138,392.3924447500687,463.3235223977938,803.1890079898238,762.7009248122616 
 08/23  13:00:00,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.22257569551512,0.0,1604.4950004928815,22.00003556192797,0.0,767.0814978408535,22.000182585326227,0.0,1537.4871698738353,22.00001372829075,0.0,908.2961346911234,22.000551616893146,0.0,1359.5482962518846,22.00000984272174,4416.2328606469159,0.0,0.0,0.0,0.0,0.0,861.6080555767188,412.82567601015816,488.75946060101315,736.9060393776347,812.6026549411229 
 08/23  14:00:00,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.356738077142937,0.0,1660.093405412853,22.000017427468959,0.0,789.3645100750255,22.00007609051607,0.0,1586.3199730008383,22.000005401483344,0.0,958.5480714753912,22.0002308678483,0.0,1398.3881484819577,22.000007097606955,5087.783245674054,0.0,0.0,0.0,0.0,0.0,1037.8964211771882,524.8157708684877,637.9473096044563,852.8788032096604,930.7139666739925 
 08/23  15:00:00,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.542326565322179,0.0,0.0,23.501649385795476,0.0,0.0,23.53415942957862,0.0,0.0,23.472333993809558,0.0,0.0,23.924029661042256,0.0,0.0,22.903696329400238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  16:00:00,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.722868466086579,0.0,0.0,23.988658191257558,0.0,0.0,24.0476295407366,0.0,0.0,23.939311687107506,0.0,0.0,25.024624209944539,0.0,0.0,23.31448838182517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
