,reward,profit,carbon_cost,excess_charge,max_profit
110000,"[0.0, 1.8219914842629639, 1.6326472821593674, 1.1960397625044068, 0.19219672560453457, 0.7187566847691812, 2.580492459154558, 2.623646089498041, 2.2956798904094198, 2.616925359601578, 3.112244693606292, 1.2775138014082927, 0.6383004357678623, 0.0]","[0.0, 2.7030791143187622, 3.0814781841561163, 2.4702233308607595, 0.3062800000000011, 0.9316347780456863, 3.875287978590416, 3.7769802587607018, 3.309771696901681, 3.619236395133781, 4.024413961785947, 1.9061283911128912, 1.0463601144592913, 0.0]","[0.0, 0.8810876300557985, 1.448830901996752, 1.2741835683563538, 0.11408327439546648, 0.21287809327650517, 1.29479551943586, 1.1533341692626615, 1.014091806492263, 1.0023110355322054, 0.912134601512989, 0.6286145897045978, 0.4080596786914289, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4632148173016805e-19, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
120000,"[0.0, 1.7452990534121666, 1.546391775090754, 1.1968007802148168, 0.179019126677949, 0.6941778524864927, 2.7577193547117367, 2.7294136807522134, 2.2216658531351943, 2.5306460973536224, 3.144877314360923, 1.1837915702605317, 0.528622822068619, 0.0]","[0.0, 2.608008801592378, 2.9702050128419093, 2.429550721763922, 0.28339999999999976, 0.897927156981381, 4.161193166467799, 3.954721129149602, 3.2284566519886484, 3.504746480504013, 4.078434140424129, 1.754595378219852, 0.8834214317181625, 0.0]","[0.0, 0.8627097481802097, 1.423813237751157, 1.232749941549108, 0.10438087332205076, 0.20374930449488796, 1.4034218117560635, 1.2253074483973876, 1.0067907988534541, 0.9741003831503908, 0.9335394927298716, 0.5708038079593218, 0.3547986096495434, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.200000000000073e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
130000,"[0.0, 1.983986837755264, 1.6559962138138806, 1.1982488179629769, 0.17020075036739127, 0.7351330424492007, 2.5338783828933846, 2.776740412239739, 2.360679875731246, 2.8049532020373253, 3.0320974407720667, 1.1945850711678407, 0.5136318287057137, 0.0]","[0.0, 2.9674288999803373, 3.2192787792472304, 2.429469284755535, 0.2683200000000002, 0.9537615856502311, 3.8407629517034496, 4.0171379521663795, 3.468043589599271, 3.8824093218888733, 3.9236887447534334, 1.7674499787047757, 0.8762643765570632, 0.0]","[0.0, 0.9834420622250715, 1.5632825654333513, 1.2312204667925593, 0.09811924963260894, 0.21862854320103042, 1.3068672354767306, 1.2403975399266387, 1.1073637138680261, 1.077456119851547, 0.8915913039813658, 0.5728649075369373, 0.3626325478513494, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
140000,"[0.0, 1.889947627210373, 1.730049487316409, 1.0868625494735904, 0.18870316265015438, 0.7757614219937208, 2.5564779950637124, 2.6962203114938856, 2.2878990039949767, 2.553924247893277, 3.0457879163044725, 1.259111721444288, 0.5477951045984348, 0.0]","[0.0, 2.8501020207533823, 3.2168823107919504, 2.2495167112462298, 0.2927600000000008, 1.0278696726363885, 3.826507984521837, 3.9123714209197713, 3.3234047211007636, 3.5167385674019735, 3.9479520407230404, 1.8560626733902172, 0.8977715919394794, 0.0]","[0.0, 0.9601543935430078, 1.4868328234755421, 1.162636828439308, 0.10405683734984639, 0.2521082506426681, 1.2699953227914569, 1.2161511094258863, 1.035505717105787, 0.9628143195086968, 0.9021294577519029, 0.5969509519459307, 0.3499764873410444, 0.0]","[0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
150000,"[0.0, 1.9306423530657262, 1.609477833288314, 1.1291425458674775, 0.17467540085486807, 0.6883688462851923, 2.643270578125591, 2.76652067293942, 2.207763051526334, 2.581573320092332, 3.0972172637877224, 1.0546358087334746, 0.5598076242029593, 0.0]","[0.0, 2.858212406603382, 3.0906223786282805, 2.293658697149466, 0.2750799999999999, 0.8871780978600089, 3.9925502231386543, 4.017985860969331, 3.2127982964060933, 3.569018490382222, 4.011668147983712, 1.567018927313833, 0.9195872653348849, 0.0]","[0.0, 0.9275700535376556, 1.4811445453399668, 1.1645161512819902, 0.10040459914513176, 0.19880925157481666, 1.3492623116797302, 1.2514651880299095, 1.0050352448797588, 0.9874451702898914, 0.9143988841959909, 0.5123831185803591, 0.35977964113192556, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 5.2e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
160000,"[0.0, 1.9228472010382605, 1.6076144867843305, 1.1645316303232318, 0.15881756888375673, 0.6054921561960408, 2.4791762023460953, 2.6799634260362075, 2.249305341341009, 2.654035192014204, 3.0860474957782147, 1.2152711421114035, 0.5466236983699674, 0.0]","[0.0, 2.833193973788897, 3.045129231476983, 2.3832617122291, 0.24648000000000037, 0.7849823419204749, 3.7343470280767757, 3.8590523795083085, 3.283621007804487, 3.652191412192245, 4.003393572422325, 1.8145501204563466, 0.9157808850956757, 0.0]","[0.0, 0.910346772750635, 1.4375147446926544, 1.2187300819058717, 0.08766243111624361, 0.179490185724434, 1.2551534923973493, 1.1790889534721005, 1.0343156664634783, 0.9981562201780406, 0.9173114099774432, 0.599278978344944, 0.36915718672570835, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
170000,"[0.0, 1.8726078900791625, 1.725970299298962, 1.1573948763237982, 0.14016849101291318, 0.7232372294192589, 2.7138366943346073, 2.7151070608808587, 2.302530389991595, 2.6587648460455706, 3.097964076523265, 1.1892216106022178, 0.5488437534176978, 0.0]","[0.0, 2.798329690359073, 3.1993084271305787, 2.364210679638415, 0.22204000000000046, 0.9336446929250243, 4.09733472533069, 3.921554042480058, 3.319553790102474, 3.664974143858938, 4.014734003003081, 1.76521748215953, 0.8837406928106997, 0.0]","[0.0, 0.9257218002799094, 1.4733381278316189, 1.2067984699812835, 0.08187150898708728, 0.21040746350576556, 1.3834460309960879, 1.2064469815992034, 1.0170234001108798, 1.0062092978133685, 0.9167005931464838, 0.5759958715573127, 0.33489693939300197, 0.0]","[0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 5.2e-05, 0.0, 0.0, 0.0, 6.933333333333333e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
180000,"[0.0, 1.8270327344421566, 1.6069983673290509, 1.199816504261409, 0.10952983810619943, 0.7173986379670343, 2.67207145994412, 2.766250429038877, 2.250330880799929, 2.747183136188271, 3.0822263988929985, 1.115472951558219, 0.6218207067793331, 0.0]","[0.0, 2.7065246387004187, 3.0196564396719063, 2.4780105207785796, 0.17524000000000028, 0.935395041034953, 4.031916916399883, 3.98780025631763, 3.3120187711571543, 3.7924685646737104, 3.990878831553081, 1.6440011339367133, 1.0785459740499597, 0.0]","[0.0, 0.8794919042582651, 1.412658072342855, 1.278194016517173, 0.06571016189380081, 0.21799640306791884, 1.3598454564557643, 1.2215498272787537, 1.061687890357224, 1.0452854284854398, 0.9086350993267495, 0.5285281823784962, 0.4567252672706264, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4632148173016805e-19, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
190000,"[0.0, 1.9765351328260352, 1.628375326971117, 1.210744467329084, 0.14745252119295144, 0.7367986118260972, 2.623015772333204, 2.815458316797638, 2.21935544064744, 2.851706353397552, 3.018275640047013, 1.2065027666057735, 0.5727485982308117, 0.0]","[0.0, 2.9420079912401795, 3.0875354560687294, 2.5025297141822858, 0.2340000000000002, 0.9602294019287612, 3.9544829166346673, 4.065769481137555, 3.2111999993930858, 3.9408786628575774, 3.9239227307752502, 1.815183349079638, 0.9919542006993434, 0.0]","[0.0, 0.9654728584141427, 1.4591601290976126, 1.2917852468532045, 0.08654747880704877, 0.22343079010266378, 1.3314324776347959, 1.2503111643399178, 0.9918445587456473, 1.0891723094600274, 0.9056124240615722, 0.6086805824738646, 0.4192056024685314, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
200000,"[0.0, 1.9217962994308362, 1.6104672865275333, 1.1658445325902973, 0.13569283230432105, 0.7616998564020216, 2.6573288547917637, 2.672679426052093, 2.361455378743618, 2.6816780720848445, 3.0657534254595564, 1.1605551237324279, 0.5938698069559164, 0.0]","[0.0, 2.878783214547132, 2.987850369705775, 2.370455602639368, 0.21215999999999968, 1.0027575965837345, 4.008672891880752, 3.8751176370469063, 3.4289726543428887, 3.6983661975835083, 3.9728270814056486, 1.722640146444256, 1.013940060151679, 0.0]","[0.0, 0.9569869151162952, 1.377383083178242, 1.204611070049075, 0.07646716769567861, 0.2410577401817126, 1.3513267037556553, 1.2024382109948113, 1.067517275599271, 1.0166881254986655, 0.9070216559460929, 0.5620850227118303, 0.4200702531957627, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.733333333333358e-05, 0.0, 0.0, 0.0, 5.2e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
210000,"[0.0, 1.8978374882640296, 1.6183601050591565, 1.1493506687307515, 0.17730012168179082, 0.677302170527856, 2.674313544581112, 2.6896988283608088, 2.2532701428045074, 2.780084389424965, 3.1216270621776467, 1.1582219453115474, 0.5507048007101878, 0.0]","[0.0, 2.8471074596934276, 3.0753512982176305, 2.3824732994058913, 0.28548000000000007, 0.875671914068446, 4.02883458317594, 3.9039803273175857, 3.2597143139144626, 3.8418902862072324, 4.052743208733634, 1.6928216200385338, 0.9379712065737846, 0.0]","[0.0, 0.9492699714293963, 1.4569911931584747, 1.2331052973418088, 0.10817987831820924, 0.19836974354059003, 1.3545210385948259, 1.2142814989567767, 1.0064441711099554, 1.061805896782268, 0.9310814798893222, 0.5345996747269872, 0.38726640586359706, 0.0]","[0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
220000,"[0.0, 1.9245476595432, 1.5890770921777235, 1.1322696613106378, 0.1492787435306192, 0.6871735652374853, 2.6450638572199616, 2.645402113764469, 2.1894587635473277, 2.685824448952442, 3.0722274588843392, 1.17346812964921, 0.5890345994102596, 0.0]","[0.0, 2.906193955331244, 3.0182043454779968, 2.315596573857812, 0.23087999999999975, 0.8948283656977857, 3.9845685370150297, 3.8309577840554487, 3.2046423667537898, 3.718413719517788, 3.998938589289867, 1.7523047415054944, 1.0072662001106223, 0.0]","[0.0, 0.9816462957880453, 1.4291272533002735, 1.1833269125471757, 0.08160125646938055, 0.20765480046030063, 1.3395046797950674, 1.1855556702909789, 1.0151836032064623, 1.0325892705653477, 0.9266937970721928, 0.5788366118562853, 0.41823160070036275, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
230000,"[0.0, 1.9866064672915174, 1.6898035087057193, 1.1381922061442777, 0.18658491309668207, 0.6484030382172777, 2.6158402908552043, 2.6735548398728133, 2.1779750681107646, 2.745145969078251, 3.0456884215663744, 1.1919387556394947, 0.5354379363392505, 0.0]","[0.0, 3.008468385704033, 3.2258284617164907, 2.34752041687044, 0.28808000000000045, 0.8336612590814433, 3.9303424524259625, 3.880403502156819, 3.1811743761542486, 3.794354337608116, 3.9574334063740317, 1.7629104541317322, 0.8854890101332215, 0.0]","[0.0, 1.0218619184125166, 1.5360249530107726, 1.2093282107261651, 0.10149508690331835, 0.18525822086416535, 1.3144848282374246, 1.2068486622840051, 1.0031993080434845, 1.0492083685298672, 0.9116583181409925, 0.5709716984922383, 0.350051073793971, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 8.666666666666667e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
240000,"[0.0, 1.9527818869047504, 1.5702277105411038, 1.1478316507736381, 0.1995787137197102, 0.693732641619959, 2.599183938115529, 2.611607289848942, 2.2212369456795096, 2.635306482022084, 3.277194092141268, 1.3154505414872402, 0.6244536194523808, 0.0]","[0.0, 2.927283595873582, 2.971917733481827, 2.3906582745087896, 0.31667999999999996, 0.9079154129371708, 3.926226363354982, 3.790301039824899, 3.216391086734696, 3.6513851079307473, 4.246999702547766, 1.9411201069452384, 1.0091292733313664, 0.0]","[0.0, 0.9745017089688313, 1.401690022940725, 1.2428092904018193, 0.11710128628028976, 0.21418277131721183, 1.3269557585727834, 1.1786937499759595, 0.9951541410551898, 1.0160786259086636, 0.9697709437398322, 0.6256695654579992, 0.3846756538789858, 0.0]","[0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 8.666666666666667e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
