time,task_id,duration,cpu
1862759074887,160153214-3510,1862739577970,0.070435
1875702649613,160153214-3503,1875325510406,0.070435
2446491205379,160153214-3502,2446104859750,0.070435
2052015189645,160153214-3501,2051689961107,0.070435
2608793609324,160153214-3500,2608320970383,0.070435
1714948465217,4982357443-207,1713283359731,0.008987
2346073691296,160153214-3497,2345316718908,0.070435
2510040593923,160153214-3495,2509351423808,0.070435
2314839845869,4982357443-202,2296406163481,0.002113
2336440004543,4982357443-201,2314031971542,0.012955
2044368477717,160153214-3492,2043740530970,0.070435
1866599960475,160153214-3505,1866267649267,0.070435
1847110234644,1864866224-494,1826253653145,0.007919
1873566699542,160153214-3523,1873408476664,0.070435
2452703219397,160153214-3550,2452561520069,0.070435
2318312772344,160153214-3548,2318173838660,0.070435
2422839903419,4982357443-258,2401395282858,0.044739
1865841950234,160153214-3547,1865455294863,0.070435
2057996550061,160153214-3546,2057200991575,0.070435
2228439842876,4982357443-250,2193224363821,0.000000
2343804960341,160153214-3545,2343443169914,0.070435
2587861854616,160153214-3540,2586998987367,0.070435
2033732086752,160153214-3539,2033301553973,0.070435
2073781260939,4982357443-247,2030155777130,0.003521
2055639858044,4982357443-244,2033620027945,0.006783
2496079729225,160153214-3538,2495603994176,0.070435
2444439878052,4982357443-227,2425223851849,0.011978
2552440618525,4982357443-228,2513866615806,0.004227
2486144996202,160153214-3528,2485799488640,0.070435
1879214924802,160153214-3552,1878740987657,0.070435
1876539953310,160153214-3534,1876471698517,0.070435
1875087792167,160153214-3535,1875033736020,0.070435
2242687375860,160153214-3537,2242617882034,0.070435
2410561787314,160153214-3530,2409636460699,0.070435
1715059284615,4982357443-464,1701517160394,0.028778
1714977676914,4982357443-461,1709294866227,0.004227
1714757183677,4982357443-455,1695752574545,0.005669
2595639843116,4982357443-454,2560433837599,0.009720
1969239850552,4982357443-453,1928743197919,0.006165
2651079007520,8691717650-120,2638066851145,0.008102
2574039840161,1864866224-469,2537387455049,0.007919
1715062152785,4982357443-452,1705494178393,0.008896
2073781260939,4982357443-449,2059463372776,0.002201
2617239913003,4982357443-446,2613830936068,0.003788
1715041814899,4982357443-444,1712690486065,0.012955
2336440004543,4982357443-439,2335261427640,0.040527
2644490301111,8691717650-128,2623173693126,0.008102
2358039842052,1864866224-472,2328746406595,0.007919
2530840337845,4982357443-431,2514708176671,0.008102
2444439878052,4982357443-430,2416943687820,0.008102
1714763768121,4982357443-429,1700967186731,0.007042
9223372036854775807,4982357443-442,2645201933585,0.003521
1715069104012,4982357443-470,1714761825290,0.008102
2422839903419,4982357443-471,2405078026413,0.012146
2096185645696,8385590495-187,2056581100287,0.011002
1066758800756,8385590495-188,1052403648557,0.022095
2374512696825,8385590495-192,2326919810902,0.012955
2120439865088,8385590495-195,2111428534305,0.003696
2314839845869,4982357443-505,2297125071173,0.004402
2422839903419,4982357443-498,2390142779209,0.003609
1714866150037,4982357443-497,1708596191893,0.008362
1714952855383,1864866224-463,1705891501719,0.007919
2228439842876,4982357443-490,2205726820586,0.005898
2055639858044,4982357443-489,2016506305923,0.001760
2638839843317,1864866224-467,2031858252778,0.007919
1714862503073,4982357443-478,1702087275000,0.009857
1714954921469,1864866224-466,1712453115574,0.007919
2073781260939,4982357443-480,2027887625428,0.004318
1714769926065,4982357443-426,1698376969470,0.008453
1714885119749,4982357443-486,1702165737338,0.002464
1714952855393,1864866224-464,1683382832306,0.007919
2271639921419,1864866224-465,2253439416033,0.007919
2073781260939,4982357443-421,2050870764844,0.006958
2073781260939,4982357443-418,2050609076006,0.008713
9223372036854775807,1864866224-479,2659735530317,0.007919
2401239878017,4982357443-345,2380224128587,0.011353
2336440004543,1864866224-480,2311929530155,0.007919
2422839903419,4982357443-343,2402657763870,0.019897
1714765386388,4982357443-341,1706611190472,0.004051
2161501618378,160153214-3641,2161196103419,0.070435
2073781260939,4982357443-332,2044177489502,0.013214
1872857813933,160153214-3640,1872399968931,0.070435
2073781260939,4982357443-331,2058392799983,0.004402
2055639858044,4982357443-330,2047687883826,0.004135
2387717674554,160153214-3628,2387351905077,0.070435
1714928203069,4982357443-318,1711512344715,0.026672
1714711058186,4982357443-319,1704980850130,0.004051
1873350823741,160153214-3630,1873005816374,0.070435
1714942433390,4982357443-354,1698606987836,0.003170
2203137586043,160153214-3633,2202530904843,0.070435
1969239850552,1864866224-482,1949616435364,0.007919
1878088884005,160153214-3634,1877809763098,0.070435
2368594365118,160153214-3636,2368184859168,0.070435
1714945258452,4982357443-324,1711220049330,0.009720
2215193170648,160153214-3491,2214620952655,0.070435
2336440004543,4982357443-356,2319212208565,0.005638
2336440004543,1864866224-478,2306778378468,0.007919
1714710134437,4982357443-414,1707397483307,0.000220
2674149715294,8691717650-142,2644547013193,0.008102
2358039842052,1864866224-474,880351783617,0.007919
2163639858807,1864866224-475,2104885017965,0.007919
2098839851984,4982357443-404,2074638032677,0.003696
1714709527597,4982357443-399,1695816444629,0.004135
2077240187692,4982357443-392,2057190443016,0.001673
1714666211242,4982357443-360,1702423252072,0.005722
1714685223471,4982357443-362,1704344765918,0.006248
1714643611455,4982357443-367,1704760084791,0.000607
1947639840605,1864866224-477,1926045010946,0.007919
2509239843474,4982357443-385,2502851066575,0.007751
2250039893929,1864866224-476,2231706174058,0.007919
1877307783539,160153214-3490,1876463413901,0.070435
2344738677561,160153214-3319,2343902114233,0.070435
1856627949920,160153214-3318,1856518648230,0.070435
2036201674720,160153214-3315,2035653436287,0.070435
2577711371712,160153214-3314,2577088925213,0.070435
2250039893929,1864866224-514,2239337468454,0.007919
1868548175966,160153214-3312,1868289125015,0.070435
2031499199413,4781188535-399,2031329465691,0.007133
1860114341977,160153214-3310,1860040215060,0.070435
1885250844968,160153214-3309,1884947350747,0.070435
2578599515556,160153214-3308,2578168686761,0.070435
1369291301029,4781188535-395,1369168660649,0.005280
2671896060108,8691717650-279,2653790197992,0.008102
2676663033457,4781188535-392,2676480092621,0.004135
1959164301083,160153214-3303,1959116561016,0.070435
2493899969405,4781188535-389,2492212635238,0.008102
2532006450642,4781188535-387,2530594651351,0.008362
1715006926838,1864866224-516,1699747364789,0.007919
1857456700474,160153214-3297,1857228166460,0.070435
2052511571795,160153214-3296,2051784276234,0.070435
2423359391928,4781188535-386,2422928124429,0.008102
1856493342792,160153214-3295,1856413855954,0.070435
1369207281705,4781188535-385,1369142256823,0.004227
2509666632050,160153214-3293,2509196622180,0.070435
2508141445711,4781188535-384,2507703154252,0.005196
2282692930351,160153214-3291,2282489227707,0.070435
2460336844238,160153214-3288,2444742057610,0.070435
2505535531588,4781188535-382,2504951346200,0.008194
1861104161182,160153214-3301,1860976267372,0.070435
2230119890598,160153214-3320,2229994830504,0.070435
1878790040036,160153214-3322,1878467363066,0.070435
2324887630372,4781188535-405,2324632857260,0.011978
2610176283829,4781188535-436,2609824984204,0.002026
2049781671849,160153214-3348,2049610365343,0.070435
1867162061453,160153214-3345,1866911527388,0.070435
2529679327698,160153214-3344,2528694803840,0.070435
2404896402753,160153214-3343,2403903008985,0.070435
1369555937508,4781188535-429,1369555675138,0.008453
2132566223200,4781188535-427,2132133663778,0.012955
2306279116085,4781188535-426,2305487741055,0.014175
2254186565888,160153214-3339,2253577213474,0.070435
2591754553950,4781188535-424,2591329612952,0.002377
2657950439883,8691717650-270,2646900988315,0.008102
1995078571911,4781188535-423,1994709132395,0.000616
1369500093114,4781188535-422,1369425505532,0.003258
2144685174249,160153214-3325,2144349251693,0.070435
1885360704236,160153214-3327,1884818959923,0.070435
2663201075732,8691717650-274,2661072070512,0.008102
2340818912595,4781188535-408,2340657893882,0.005898
2485145145279,4781188535-409,2484759868264,0.006248
2208575570277,4781188535-379,2207242858729,0.000528
2500181444584,4781188535-417,2499710456153,0.027130
2401239878017,1864866224-513,2372141618545,0.007919
2073850220082,160153214-3333,2073207216494,0.070435
2305455795950,160153214-3335,2304850500789,0.070435
1369471748407,4781188535-418,1369168016911,0.050537
2205458718492,160153214-3336,2205314129224,0.070435
2286211909943,4781188535-416,2286067740977,0.005371
2339505929806,160153214-3284,2338904940004,0.070435
2415810581268,4781188535-339,2415179412951,0.001144
1878248692512,160153214-3243,1877615675095,0.070435
2250039893929,1864866224-522,2240000392853,0.007919
2665861405301,4781188535-336,2665640236208,0.016205
1368837875181,4781188535-335,1368715415102,0.003433
2511125606501,160153214-3240,2510415727079,0.070435
1882571626228,160153214-3239,1882120792840,0.070435
2625696259914,4781188535-331,2625455908778,0.013123
1872940508960,160153214-3237,1872864198156,0.070435
2646145077597,160153214-3236,2645247132387,0.070435
1858405066726,160153214-3235,1858364587593,0.070435
2476405824048,4781188535-327,2476105999359,0.030823
1860359441209,160153214-3233,1859993367051,0.070435
2120699988006,160153214-3232,2120567562875,0.070435
2426547482226,160153214-3221,2426034112340,0.070435
1368572283006,4781188535-304,1368447387203,0.014969
1884208599710,160153214-3222,1883599065386,0.070435
2293031405555,4781188535-305,2292837858715,0.006165
2520165835636,160153214-3225,2519864141730,0.070435
2248694728040,4781188535-307,2247694637776,0.008102
1858431087079,160153214-3226,1858351053322,0.070435
1970671686048,4781188535-312,1970469748914,0.006958
1882060344094,160153214-3229,1881451610595,0.070435
1883329297172,160153214-3230,1882703100659,0.070435
2419890869444,4781188535-320,2419542076854,0.010208
2522707745027,4781188535-322,2522413048983,0.003433
2603204723749,160153214-3227,2603118198295,0.070435
2243849498063,160153214-3349,2243214643105,0.070435
2128572227688,4781188535-344,2128479651241,0.003960
2271639921419,1864866224-520,1525836590708,0.007919
1447079076720,4781188535-376,1447028311241,0.026062
2373744091650,160153214-3276,2373626180741,0.070435
1715008879105,1864866224-518,1704039035596,0.007919
1369072122864,4781188535-369,1368846447803,0.002464
2663061344355,160153214-3264,2662674460393,0.070435
2168633526375,4781188535-363,2168448445290,0.009720
1955067937477,4781188535-360,1954921506096,0.004578
2032153739881,160153214-3262,2032078813720,0.070435
1857679377974,160153214-3261,1857575830660,0.070435
2418126944411,160153214-3260,2417455374812,0.070435
2259611948294,4781188535-358,2259241610834,0.001585
1862836678878,160153214-3259,1862466416888,0.070435
2315615543603,160153214-3246,2315212076129,0.070435
2358344116346,160153214-3248,2358178386196,0.070435
1883786090996,160153214-3249,1883485497143,0.070435
1734317990820,4781188535-352,1734263369026,0.016205
2425858996596,160153214-3250,2425679564192,0.070435
1873373404295,160153214-3252,1873307537393,0.070435
2494299021585,160153214-3254,2494199575316,0.070435
1547641174552,4781188535-353,1547541486442,0.001585
2147173045811,160153214-3255,2146567274328,0.070435
2420298005389,4781188535-355,2419944382675,0.007919
2205356576627,160153214-3256,2204856286952,0.070435
1860849763240,160153214-3253,1860486253643,0.070435
1865244914942,160153214-2856,1864695787710,0.070435
2666531352995,160153214-3456,2665583102716,0.070435
1714992376825,1864866224-500,1011301819723,0.007919
2228439842876,4982357443-162,2214394463845,0.003696
2660439848681,1864866224-501,2599446658295,0.007919
2313547109231,160153214-3454,2313452078855,0.070435
2584136497978,160153214-3453,2583802122081,0.070435
1990839854014,4982357443-161,1965909765852,0.002819
1955483233423,160153214-3452,1955412587000,0.070435
2509239843474,4982357443-158,2482855022636,0.007751
2424657875537,160153214-3450,2424488600911,0.070435
2345564909780,160153214-3447,2345147069195,0.070435
1859337957801,160153214-3440,1859040211432,0.070435
1881945397577,160153214-3439,1881520865877,0.070435
2621581363960,160153214-3458,2620567280344,0.070435
2617239913003,4982357443-148,2589256325284,0.008194
1714952368094,4982357443-145,1710865566035,0.004135
1874013659567,160153214-3431,1873951800896,0.070435
1880760211371,160153214-3430,1880720029056,0.070435
2020641869060,160153214-3429,2020560550141,0.070435
1714710497383,4982357443-143,1706540726421,0.005196
2600619270158,160153214-3426,2600250814577,0.070435
2163639858807,1864866224-502,2147387833264,0.007919
2509670415037,160153214-3425,2509055454645,0.070435
1881650424375,160153214-3421,1881048990574,0.070435
2441797376779,160153214-3419,2441344041504,0.070435
2055639858044,4982357443-164,2029870162410,0.006340
2673931790308,4982357443-166,2655747060765,0.007751
1859704351393,160153214-3461,1859684005753,0.070435
1990839854014,1864866224-497,1964900447057,0.007919
1981282393041,160153214-3488,1980898065097,0.070435
2605683296177,160153214-3486,2605220073247,0.070435
1859318998536,160153214-3484,1858986360852,0.070435
2149642882123,160153214-3483,2149341791456,0.070435
2351165849424,160153214-3481,2350533924082,0.070435
1873922707234,160153214-3480,1873528905216,0.070435
1876981974705,160153214-3478,1876841278424,0.070435
1714670202388,4982357443-190,1699853275638,0.007751
2582583813551,160153214-3476,2581978813141,0.070435
2319860452338,160153214-3474,2319763876786,0.070435
2245643148213,160153214-3473,2245106845436,0.070435
1867593484901,160153214-3472,1867575275454,0.070435
1967519678179,160153214-3463,1967153791547,0.070435
2305991111386,160153214-3464,2305637176832,0.070435
1867188311780,160153214-3417,1866807380930,0.070435
2163639858808,4982357443-172,2132318939275,0.003696
2386203781256,160153214-3469,2386039903810,0.070435
1714944860581,4982357443-184,1702890623401,0.009949
2509239843474,1864866224-499,2468764535854,0.007919
1714719253782,4982357443-186,1701158964575,0.007484
1714644121229,4982357443-140,1698755205604,0.003696
1884588270763,160153214-3416,1884547263793,0.070435
1969239850552,4982357443-139,1936270782354,0.000528
1858027977589,160153214-3380,1857530649969,0.070435
2163639858808,4982357443-111,2144056181599,0.008102
2216971972474,160153214-3375,2216770118101,0.070435
2250039893929,1864866224-507,1035515497093,0.007919
2307359535027,160153214-3374,2306987869269,0.070435
2447709827332,160153214-3372,2447389969301,0.070435
2509239843474,4982357443-100,2492687352041,0.003345
2631154172447,160153214-3367,2630737081872,0.070435
2313727761561,160153214-3365,2313409157721,0.070435
1866948260559,160153214-3364,1866739295189,0.070435
1861093912424,160153214-3362,1860782610469,0.070435
2628237796121,4781188535-449,2627770763879,0.002377
2314839845868,1864866224-511,2298891717844,0.007919
1875486193935,160153214-3381,1875413060417,0.070435
2617239913003,4882216152-102,2569572844052,0.016205
1877137884083,160153214-3356,1877095949866,0.070435
1874059375697,160153214-3357,1873995151874,0.070435
1342839854160,4882216152-103,1277317456185,0.016205
1875405108236,160153214-3358,1874745705134,0.070435
2044814123242,160153214-3360,2043929306353,0.070435
2055639858044,4882216269-100,2036522306680,0.016205
2638839843317,1864866224-510,2599421000430,0.007919
2642514182456,160153214-3350,2642174562249,0.070435
2163639858808,4982357443-115,2134329126785,0.004051
2470324081447,160153214-3411,2469966615986,0.070435
1857132141136,160153214-3410,1856986444431,0.070435
2466040370747,4982357443-137,2437697117229,0.007660
2589755568635,160153214-3409,2588863806686,0.070435
2590428531460,160153214-3408,2589410794383,0.070435
2149074058928,160153214-3407,2148757395428,0.070435
2615794591218,160153214-3405,2615174236618,0.070435
1986399353116,160153214-3404,1985883792598,0.070435
1876122912165,160153214-3402,1875485560017,0.070435
1969239850552,1864866224-503,1951623403236,0.007919
2416967540397,160153214-3399,2416591448458,0.070435
2271639921419,4982357443-127,2241230533975,0.010040
2571420573128,160153214-3397,2571059280196,0.070435
1866643921573,160153214-3384,1866623790617,0.070435
9223372036854775807,1864866224-506,2659677576798,0.007919
2066352189575,160153214-3386,2065742316642,0.070435
2208692415966,160153214-3387,2192843185580,0.070435
1714647638111,4982357443-121,1714103400952,0.000880
2482707955199,160153214-3388,2482041575192,0.070435
2633773413298,160153214-3389,2633568372954,0.070435
2058773767593,160153214-3393,2058723164641,0.070435
2444439878052,4982357443-123,2416120388143,0.011276
1882866985971,160153214-3394,1882715462349,0.070435
1714997392721,1864866224-504,1696221696177,0.007919
2624039822594,160153214-3395,2623084920090,0.070435
2390580928388,160153214-3391,2390121221576,0.070435
2661186990471,160153214-2855,2660619909955,0.070435
1859988755544,160153214-2854,1859636797986,0.070435
2335749030170,4781188242-415,2335748285803,0.122803
1878814633185,160153214-2476,1878521303774,0.070435
0,10163840224-311,0,0.000000
0,10163840224-312,0,0.000000
2521420433346,160153214-2475,2515231623381,0.070435
0,10163840224-319,0,0.000000
0,10163840224-323,0,0.000000
0,10163840224-324,0,0.000000
2485144729934,4781188242-409,2484918764295,0.122803
2036204921041,160153214-2472,2035710918941,0.070435
0,10163840224-327,0,0.000000
1875904724518,160153214-2471,1874669424600,0.070435
0,10163840224-333,0,0.000000
0,10163840224-320,0,0.000000
1877302631025,160153214-2480,1876988672899,0.070435
1857885916454,160153214-2481,1857779293161,0.070435
0,10163840224-298,0,0.000000
0,10163840224-250,0,0.000000
2673416258084,160153214-2495,2673026419694,0.070435
0,10163840224-253,0,0.000000
1885086849430,160153214-2493,1884698793402,0.070435
0,10163840224-257,0,0.000000
1971819334350,160153214-2492,1971555958794,0.070435
0,10163840224-269,0,0.000000
2534050824222,160153214-2490,2533874931312,0.070435
0,10163840224-271,0,0.000000
1860658875312,160153214-2489,1860594762364,0.070435
1876013866864,160153214-2488,1874988175342,0.070435
1864471128026,160153214-2482,1864137048388,0.070435
0,10163840224-295,0,0.000000
0,10163840224-292,0,0.000000
0,10163840224-287,0,0.000000
0,10163840224-334,0,0.000000
0,10163840224-286,0,0.000000
1864781579458,160153214-2486,1864702223579,0.070435
1867042854260,160153214-2487,1866976187809,0.070435
0,10163840224-282,0,0.000000
1875142279258,160153214-2496,1874828548019,0.070435
1885503797339,160153214-2469,1885191877664,0.070435
2671255489437,160153214-2451,2670039861202,0.070435
1966136540381,160153214-2450,1965770337208,0.070435
1739970792326,10164024340-130,1739113257541,0.000000
2385371332535,160153214-2449,2384714406911,0.070435
1856930916978,160153214-2447,1856905638700,0.070435
2168365262083,10164024340-142,2165090554708,0.000000
1745970457682,10164024340-144,1744301917453,0.000000
2326049974526,160153214-2445,2326028919749,0.070435
2078185128584,10164024340-154,2076729138893,0.000000
1715781357689,10164024340-155,1714608955567,0.000000
1743133929059,10164024340-156,1742457181825,0.000000
2251105674371,160153214-2442,2250533360902,0.070435
1747392608724,10164024340-157,1746627947910,0.000000
2266222760759,10164024340-158,2262777324750,0.000000
1737798208106,10164024340-163,1737798064319,0.000000
2228439842875,1864866224-558,2189990039004,0.007919
2342284534616,160153214-2440,2341970017983,0.070435
1876488386375,160153214-2439,1875679715248,0.070435
1896764635300,10164024340-165,1895962802542,0.000000
2612771233364,160153214-2452,2611921248747,0.070435
2340993141787,160153214-2468,2339795976656,0.070435
2056154862166,160153214-2467,2055663497099,0.070435
0,10163840224-336,0,0.000000
1880726458004,160153214-2466,1880286414416,0.070435
0,10163840224-342,0,0.000000
0,10163840224-346,0,0.000000
1879949370778,160153214-2463,1879909680781,0.070435
0,10163840224-347,0,0.000000
0,10163840224-349,0,0.000000
2631055394416,160153214-2460,2630663336916,0.070435
0,10163840224-352,0,0.000000
1876792846476,160153214-2459,1876696153600,0.070435
1752449006257,10164024340-112,1750755130838,0.000000
2659471018547,10164024340-111,2656850963693,0.000000
1949994274852,160153214-2456,1949764380660,0.070435
2602194301789,160153214-2457,2601829167542,0.070435
1747380832562,10164024340-102,1746654408949,0.000000
0,10163840224-359,0,0.000000
0,10163840224-358,0,0.000000
0,10163840224-249,0,0.000000
0,10163840224-247,0,0.000000
0,10163840224-246,0,0.000000
0,10163838398-417,0,0.000000
0,10163838398-421,0,0.000000
0,10163838398-424,0,0.000000
1883029596739,160153214-2543,1882800635817,0.070435
1882332983783,160153214-2542,1881873311044,0.070435
2469330453422,4781188242-419,2469300135701,0.122803
2609982755567,160153214-2541,2609644052006,0.070435
0,10163838398-429,0,0.000000
0,10163840224-100,0,0.000000
2489511205393,160153214-2540,2489064295764,0.070435
2246942050163,160153214-2538,2246336075236,0.070435
0,10163840224-101,0,0.000000
2593877266949,160153214-2537,2592850305535,0.070435
1880540733594,160153214-2536,1880490775297,0.070435
0,10163840224-119,0,0.000000
1856561732626,160153214-2535,1856540545115,0.070435
0,10163840224-120,0,0.000000
0,10163840224-130,0,0.000000
0,10163840224-132,0,0.000000
0,10163840224-138,0,0.000000
0,10163840224-139,0,0.000000
2574039840160,160153214-2534,2569727508461,0.070435
0,10163838398-414,0,0.000000
0,10163838398-412,0,0.000000
0,10163838398-369,0,0.000000
0,10163838398-374,0,0.000000
1866555015041,160153214-2559,1866192799825,0.070435
0,10163838398-378,0,0.000000
0,10163838398-383,0,0.000000
0,10163838398-387,0,0.000000
2068566516369,160153214-2556,2067749431906,0.070435
2167225535072,160153214-2555,2166859657661,0.070435
0,10163838398-389,0,0.000000
2063286570582,160153214-2554,2062937464176,0.070435
0,10163838398-390,0,0.000000
2246898957816,160153214-2553,2246331732662,0.070435
2240823117657,160153214-2547,2240639553242,0.070435
2613079932724,160153214-2548,2612419853730,0.070435
0,10163838398-411,0,0.000000
0,10163838398-410,0,0.000000
0,10163838398-409,0,0.000000
0,10163838398-406,0,0.000000
0,10163840224-140,0,0.000000
0,10163838398-402,0,0.000000
0,10163838398-400,0,0.000000
2579783740675,160153214-2551,2579163892539,0.070435
0,10163838398-394,0,0.000000
1867892250266,160153214-2549,1867857225302,0.070435
0,10163840224-145,0,0.000000
2486746702363,160153214-2531,2486547441545,0.070435
2585739273204,160153214-2512,2585462685846,0.070435
1858184592679,160153214-2511,1858143068690,0.070435
0,10163840224-205,0,0.000000
0,10163840224-209,0,0.000000
0,10163840224-210,0,0.000000
0,10163840224-211,0,0.000000
0,10163840224-214,0,0.000000
0,10163840224-218,0,0.000000
2161467028471,160153214-2507,2161305006475,0.070435
0,10163840224-219,0,0.000000
0,10163840224-222,0,0.000000
1269923160886,10163840224-226,995580767198,0.000000
2422839903418,160153214-2505,2419120575851,0.070435
0,10163840224-228,0,0.000000
0,10163840224-231,0,0.000000
0,10163840224-245,0,0.000000
1876793679055,160153214-2499,1876425692770,0.070435
0,10163840224-243,0,0.000000
0,10163840224-242,0,0.000000
0,10163840224-199,0,0.000000
0,10163840224-241,0,0.000000
0,10163840224-240,0,0.000000
0,10163840224-239,0,0.000000
2343646221816,160153214-2503,2343375994254,0.070435
0,10163840224-237,0,0.000000
2336759870918,160153214-2502,2335767303781,0.070435
2499403193445,10164024340-167,2498080549370,0.000000
1876211226554,160153214-2514,1876200583848,0.070435
914808551784,4781188242-418,914747141766,0.122803
0,10163840224-149,0,0.000000
2336440004543,1864866224-556,2311787473142,0.007919
0,10163840224-153,0,0.000000
1865315917803,160153214-2528,1865000111924,0.070435
2072612562794,160153214-2527,2072446877401,0.070435
0,10163840224-155,0,0.000000
2529510923026,160153214-2526,2529443030129,0.070435
0,10163840224-161,0,0.000000
2136112566353,10163840224-162,2099162993350,0.000000
1986760714807,160153214-2524,1986023166193,0.070435
0,10163840224-167,0,0.000000
2153676607522,160153214-2523,2153242072681,0.070435
0,10163840224-190,0,0.000000
0,10163840224-187,0,0.000000
2631056626218,10163840224-184,2478109003916,0.000000
2123975877481,160153214-2518,2123870313238,0.070435
0,10163840224-178,0,0.000000
2291651942986,10163840224-191,1835105682905,0.000000
0,10163840224-177,0,0.000000
0,10163840224-174,0,0.000000
1876409353200,160153214-2522,1876373620511,0.070435
0,10163840224-171,0,0.000000
0,10163840224-175,0,0.000000
1746089039746,10164024340-474,1744346714866,0.000000
1875634409135,160153214-2356,1875350258132,0.070435
1715794170967,10164024340-479,1715027897641,0.000000
1860063866321,160153214-2355,1859953995456,0.070435
1744142334745,10164024340-480,1743301642730,0.000000
2342738869605,160153214-2353,2342261073696,0.070435
1743134141912,10164024340-482,1742326408328,0.000000
2214595339051,10164024340-485,2212599797932,0.000000
2649372608300,160153214-2352,2649093279760,0.070435
1724940671967,10164024340-486,1723518907799,0.000000
2421994319479,10164024340-470,2420032365446,0.000000
1747316498782,10164024340-495,1746474953542,0.000000
1747297253680,10164024340-498,1746471458877,0.000000
1718204783378,10164024340-508,1717482485308,0.000000
1884777298276,10164024340-509,1883973546641,0.000000
2555770380628,160153214-2346,2555444643658,0.070435
1907233828922,10164024340-510,1906442656815,0.000000
2162544361661,160153214-2344,2162518082084,0.070435
1751690192716,10164024340-511,1749713458165,0.000000
1718224309827,10164024340-513,1717494712373,0.000000
1751576614234,10164024340-515,1750554584903,0.000000
1986015207990,160153214-2343,1984793720817,0.070435
1747292964132,10164024340-494,1746512357731,0.000000
1857803818106,160153214-2360,1857757043782,0.070435
1737656184751,10164024340-467,1736888055200,0.000000
2310635235736,160153214-2374,2310501323973,0.070435
1981020143742,160153214-2373,1980943755563,0.070435
2221167472326,10164024340-403,2218953143710,0.000000
1741290345532,10164024340-404,1739556744891,0.000000
2505901445241,160153214-2370,2505385056248,0.070435
2422839903419,1864866224-560,2399651067630,0.007919
1747380832566,10164024340-411,1746618767237,0.000000
1724943178786,10164024340-412,1723527732043,0.000000
1747391740547,10164024340-413,1746632877451,0.000000
1747354260078,10164024340-415,1746589391919,0.000000
1743134825955,10164024340-426,1742424174734,0.000000
1752527391445,10164024340-430,1750556181798,0.000000
1737656018169,10164024340-466,1735826251650,0.000000
1885346533198,160153214-2362,1885088868315,0.070435
2444971647762,10164024340-452,2443583053270,0.000000
1954487759011,160153214-2363,1954148968877,0.070435
1713249553322,10164024340-445,1712538759427,0.000000
1744022570335,10164024340-440,1742023966674,0.000000
1730552239783,10164024340-438,1729811633571,0.000000
1743258426071,10164024340-518,1742540192932,0.000000
1907492294093,10164024340-521,1906662001418,0.000000
1716786375291,10164024340-523,1715248716610,0.000000
2047006245061,160153214-2323,2046381290408,0.070435
1860745046754,160153214-2321,1860592898785,0.070435
2596845468834,160153214-2320,2596478087863,0.070435
1737654836596,10164024340-574,1736850037179,0.000000
1713261203598,10164024340-575,1711861760570,0.000000
2329378109279,160153214-2318,2329013084599,0.070435
1743133773345,10164024340-581,1742428077438,0.000000
1718087213571,10164024340-583,1717103835248,0.000000
1884864701287,160153214-2315,1884503011475,0.070435
1747190262341,10164024340-585,1746453330852,0.000000
1751689919995,10164024340-625,1750895147242,0.000000
2306387667354,160153214-2309,2306259466167,0.070435
1743269234987,10164024340-624,1742475598496,0.000000
1880780754235,160153214-2310,1880524341898,0.070435
1735030854416,10164024340-620,1734185600343,0.000000
1752573315570,10164024340-612,1751713842553,0.000000
2123807322323,10164024340-601,2122237297807,0.000000
1747190021301,10164024340-593,1746477217925,0.000000
2148473178665,10164024340-592,2145811389057,0.000000
2610065575723,10164024340-603,2606490111589,0.000000
2510543951422,10164024340-395,2507905582811,0.000000
2163325356589,10164024340-566,2160664600563,0.000000
2305177235361,160153214-2324,2304687905857,0.070435
2592011361626,160153214-2340,2591094574293,0.070435
1735143972498,10164024340-533,1659268470981,0.000000
1742326307656,10164024340-534,1742326150453,0.000000
2412988238160,160153214-2336,2412379935038,0.070435
2238748309630,160153214-2334,2238541073537,0.070435
1715814361264,10164024340-542,1715041679797,0.000000
2507073755426,10164024340-545,2505096467774,0.000000
1747353772253,10164024340-546,1746531033309,0.000000
2667264861907,10164024340-549,2665738606737,0.000000
1744023410896,10164024340-559,1742539559246,0.000000
1875088401586,160153214-2327,1874738268597,0.070435
1744022570339,10164024340-564,1743244820396,0.000000
2415251991291,4781188242-396,2415186532459,0.122803
2306521626173,160153214-2329,2305917580636,0.070435
2074970135943,160153214-2330,2074739444173,0.070435
1718083798435,10164024340-554,1717213866809,0.000000
1713523040211,10164024340-385,1712770338932,0.000000
2340265797498,160153214-2419,2339987777024,0.070435
1747308593335,10164024340-231,1746588778004,0.000000
2429456231326,160153214-2418,2429075894131,0.070435
1723260932514,10164024340-232,1721863559951,0.000000
2496882105448,10164024340-233,2495518798750,0.000000
1747474263789,10164024340-236,1746766362770,0.000000
2509237554168,4781188242-400,2509237209560,0.122803
2175211138316,10164024340-239,2171856781714,0.000000
1735153310674,10164024340-245,1733847020705,0.000000
1863980186441,160153214-2413,1846462828030,0.070435
1735153592706,10164024340-247,1734423846309,0.000000
1736338790879,10164024340-248,1733976868357,0.000000
1876336695005,160153214-2412,1875664221384,0.070435
2519195715051,160153214-2411,2518908372800,0.070435
2329958939761,10164024340-251,2327711380903,0.000000
