,reward,profit,carbon_cost,excess_charge,max_profit
110000,"[0.0, 1.9194070432333352, 1.674368496805184, 1.217477629058746, 0.1822590478986962, 0.737348962635259, 2.527910882105155, 2.565130917941244, 2.2936335333227347, 2.8561667867483824, 2.888870496085706, 1.2253741543242178, 0.6417846278175398, 0.0]","[0.0, 2.8666069831837735, 3.1470438000133276, 2.4842517629237637, 0.28704000000000096, 0.9711401153628065, 3.8211243218513604, 3.7208602612748702, 3.3506534554898435, 3.9424607205748963, 3.7506975803902463, 1.8412519959656137, 1.0894178163542072, 0.0]","[0.0, 0.9471999399504367, 1.4726753032081468, 1.2667741338650198, 0.10478095210130468, 0.23379115272754736, 1.2932134397462063, 1.1557293433336266, 1.0570199221671126, 1.0862939338265176, 0.8618097509712077, 0.6158778416413969, 0.44763318853666745, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
120000,"[0.0, 1.9606217339027037, 1.602578411886529, 1.1363466728612268, 0.1800362173880605, 0.7133542162641672, 2.7127022417433864, 2.67293796836868, 2.3166973511159275, 2.681240641084186, 3.1223896307364445, 1.2946311863164939, 0.6079852824886772, 0.0]","[0.0, 2.919910103415284, 3.043297607614189, 2.3382697591888544, 0.28392000000000084, 0.9308322532829671, 4.075309058171224, 3.8664213447742077, 3.3500532212934586, 3.703296931786405, 4.048636689377802, 1.93007971622195, 1.0247718413535234, 0.0]","[0.0, 0.9592883695125797, 1.4407191957276597, 1.2019230863276296, 0.10388378261194033, 0.21747803701880022, 1.3625374830945072, 1.1934833764055293, 1.0333558701775318, 1.0220562907022206, 0.9262297253080253, 0.635448529905456, 0.4167865588648464, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.933333333333333e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
130000,"[0.0, 1.8680271083049944, 1.7076955434671086, 1.1672370895835762, 0.16944124117121756, 0.7407968824363871, 2.5496128159777385, 2.6411618929561382, 2.2531067856210196, 2.7114245106042785, 2.998905600315335, 1.2116486345175341, 0.6345766231854484, 0.0]","[0.0, 2.784458410306353, 3.1630268426977954, 2.405305897472748, 0.2709199999999996, 0.9664231898077289, 3.8472121884481796, 3.8331710719658707, 3.2748211842845243, 3.7548429831471735, 3.8760115078703103, 1.7936666175222622, 1.0797347142782672, 0.0]","[0.0, 0.916431302001358, 1.4553312992306906, 1.2380514745558406, 0.10147875882878202, 0.22562630737134162, 1.2975820391371073, 1.192009179009734, 1.0217143986635027, 1.043418472542896, 0.8770885742216437, 0.5820179830047287, 0.4451580910928187, 0.0]","[0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
140000,"[0.0, 1.7792391398345573, 1.6423044312520947, 1.1640809901455111, 0.20789829984388167, 0.7254276865966833, 2.670009922483097, 2.652540795270451, 2.2303577326098285, 2.7121187957449533, 3.063370036109697, 1.1981937499831063, 0.5725524951107367, 0.0]","[0.0, 2.642109046252658, 3.1094713938993435, 2.4202629677933176, 0.3218800000000007, 0.9481376525853984, 4.019395500597291, 3.8283145079074288, 3.251749377262741, 3.7514738735602835, 3.979448990553777, 1.7869210700510743, 0.9737916562091121, 0.0]","[0.0, 0.8628699064180995, 1.4671669626472508, 1.2561646443144747, 0.113981700156119, 0.22270996598871495, 1.3493509114475262, 1.1757737126369772, 1.0213916446529132, 1.039355077815332, 0.9160616211107471, 0.5887273200679696, 0.4012391610983754, 0.0]","[0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 3.466666666666691e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
150000,"[0.0, 1.8696020094758832, 1.7098126131450233, 1.1266484841375326, 0.2060577894645165, 0.7834199666376711, 2.543566710885475, 2.624028169520642, 2.263483254348039, 2.731374580179188, 2.9546314319772855, 1.1881672134496377, 0.6123723868460983, 0.0]","[0.0, 2.793056423393185, 3.197586712074625, 2.3488309925989737, 0.32448000000000143, 1.0254004264689272, 3.828086527421363, 3.791805745990715, 3.3346437244772615, 3.780185000453662, 3.824708239541214, 1.7531541547150429, 1.0403805562713375, 0.0]","[0.0, 0.9234544139173011, 1.4877740989296, 1.222182508461444, 0.1184222105354849, 0.241980459831256, 1.2844851498692191, 1.1677775764700729, 1.0711604701292217, 1.0488104202744746, 0.8700594742305963, 0.5649869412654064, 0.42800816942523917, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
160000,"[0.0, 1.862157120548874, 1.6817723517195184, 1.160927074778155, 0.1928856232291807, 0.7579239260079229, 2.613974229179866, 2.596316446875488, 2.2850940296855557, 2.6207481169741413, 2.967821862104356, 1.2218220964430533, 0.5911102062647702, 0.0]","[0.0, 2.7796597035154513, 3.1705787571358615, 2.3335593472379896, 0.3062800000000008, 0.9926761592653052, 3.9450321212260184, 3.7689478157067193, 3.3360706420395134, 3.6283041572700285, 3.847863055608531, 1.8109724773857079, 0.9638626934540077, 0.0]","[0.0, 0.9175025829665786, 1.4888064054163468, 1.1726322724598373, 0.11339437677082008, 0.2347522332573824, 1.331057892046154, 1.172631368831234, 1.0509766123539583, 1.0075560402958845, 0.880023860170842, 0.5891503809426554, 0.37275248718923715, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
170000,"[0.0, 1.9733431426193795, 1.6394375204845357, 1.1688852404970222, 0.16681703781936683, 0.7057471973132087, 2.6249588566529876, 2.5651147089378994, 2.292721632638961, 2.7888153158924567, 3.0176570540013943, 1.2405909148396197, 0.6291601896556507, 0.0]","[0.0, 2.9542272780977203, 3.108721456836493, 2.4154249395686724, 0.2610399999999998, 0.9145054018117375, 3.947971810589637, 3.722190369541963, 3.3457145638678205, 3.8512761348583755, 3.8972036138250847, 1.84708225587956, 1.0558764212037495, 0.0]","[0.0, 0.980884135478343, 1.4692839363519592, 1.2465396990716535, 0.09422296218063302, 0.20875820449852867, 1.3229956206033149, 1.1570756606040655, 1.0529929312288622, 1.062460818965921, 0.8795118931570235, 0.6064913410399402, 0.42671623154809857, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.733333333333358e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
180000,"[0.0, 1.7759755417801504, 1.6404230881374138, 1.1580804331555237, 0.18991410606890316, 0.7344097435376158, 2.695387547431587, 2.5932931577150313, 2.254598079283565, 2.7786542526711577, 3.034526956438678, 1.1428505845824337, 0.6176972673654229, 0.0]","[0.0, 2.6454934475128535, 3.119167793158269, 2.381982841910147, 0.2953600000000012, 0.9603628306435394, 4.05931960187244, 3.744524372448331, 3.2783884390541282, 3.85045300008605, 3.921487721476027, 1.673275041034953, 1.039965620358866, 0.0]","[0.0, 0.8695179057327054, 1.4787447050208555, 1.2239024087546275, 0.10544589393109799, 0.22595308710592346, 1.3639147211075218, 1.1512312147333035, 1.023790359770566, 1.0717987474148953, 0.8869260983706825, 0.53042445645252, 0.4222683529934436, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
190000,"[0.0, 1.7606142023593008, 1.622480470367883, 1.1516436610388356, 0.15577259385419298, 0.7221384936204187, 2.500963354649322, 2.617817260763613, 2.2631610307549237, 2.653578988184394, 3.0389508348728227, 1.1417732784320254, 0.608678148284448, 0.0]","[0.0, 2.62102575338195, 3.063363210278624, 2.428090680712164, 0.2391999999999993, 0.9467005617256726, 3.7651123714667007, 3.791682980287653, 3.286696323727562, 3.676352439593137, 3.9318085452964433, 1.6970934789282344, 1.0050167536767662, 0.0]","[0.0, 0.8604115510226519, 1.4408827399107424, 1.276429686339997, 0.08342740614580632, 0.2245620681052538, 1.264131683484045, 1.1738657195240416, 1.0235352929726391, 1.0227734514087445, 0.8928230437569529, 0.5553202004962092, 0.39633860539231835, 0.0]","[0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
200000,"[0.0, 1.830369355216994, 1.7012133221747807, 1.1309880006400888, 0.19441880144036583, 0.6972391031674163, 2.587456024250429, 2.7411045857156564, 2.2235261187827824, 2.8128254221128803, 3.090208864483799, 1.1660145153867059, 0.63100322999631, 0.0]","[0.0, 2.746450222786522, 3.121474773031723, 2.334399766730644, 0.30419999999999947, 0.9147368997986555, 3.8957108678491466, 3.975020305938413, 3.23294518173412, 3.8836006172562594, 4.003601011803742, 1.725271793058073, 1.0435088729079012, 0.0]","[0.0, 0.9160808675695302, 1.4202614508569422, 1.2034117660905574, 0.10978119855963364, 0.21749779663123903, 1.3081855102653843, 1.2339157202227613, 1.009419062951337, 1.0707751951433784, 0.9133748139866099, 0.5592572776713678, 0.4125056429115912, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.933333333333333e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
210000,"[0.0, 1.9207424863672067, 1.6981622145733897, 1.1402231997938224, 0.16691095864685707, 0.7523585033850942, 2.593240797070514, 2.551622744541902, 2.23691215210993, 2.5817527111148086, 3.0125666977914647, 1.2308150315012416, 0.587070529840704, 0.0]","[0.0, 2.8801581244223677, 3.2038061316226942, 2.3708890798807403, 0.26208000000000065, 0.9770245233938506, 3.9026542827331157, 3.7026403953448472, 3.2413511815691547, 3.572940112999066, 3.8978338181068657, 1.8245885575565546, 0.9962428306435404, 0.0]","[0.0, 0.9594156380551603, 1.505643917049305, 1.2306658800869186, 0.09516904135314354, 0.22466602000875655, 1.3094134856626043, 1.151017650802946, 1.0044390294592251, 0.9911874018842576, 0.8851977869820691, 0.5937735260553142, 0.40917230080283645, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.933333333333333e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
220000,"[0.0, 1.707059739945489, 1.6767521960164689, 1.1294780318771138, 0.18075958312261764, 0.6931707461329262, 2.548796916952644, 2.5405124117083115, 2.245943318623802, 2.88444039217876, 3.039395795771955, 1.234832773152592, 0.632099597159365, 0.0]","[0.0, 2.575343196724468, 3.221778066954945, 2.3077780127478666, 0.27404000000000006, 0.9045179229098262, 3.8556819566599305, 3.6763487340568903, 3.255045949413643, 3.982814946484844, 3.94163986303949, 1.8395377655115084, 1.058741508762099, 0.0]","[0.0, 0.8682834567789802, 1.5450258709384792, 1.1782999808707557, 0.09328041687738242, 0.21134717677690026, 1.3068677063739524, 1.1358363223485783, 1.0091026307898403, 1.0983745543060865, 0.9022267339342036, 0.6047049923589188, 0.4266419116027341, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
230000,"[0.0, 1.8853299288896217, 1.6458908485018877, 1.1423349563644247, 0.17711772713845092, 0.7682591435722975, 2.557586134034392, 2.6643605796376493, 2.239325322287876, 2.7186831531723934, 3.0739483344062273, 1.2630747244432354, 0.7083108243446989, 0.0]","[0.0, 2.8222220012302266, 3.1076694520497963, 2.3786793620562436, 0.2787200000000001, 0.996266813026009, 3.8551918523842224, 3.873060302236713, 3.246662070748802, 3.776726061849895, 3.9871159479023444, 1.8693747387729829, 1.1791469884371004, 0.0]","[0.0, 0.9368920723406065, 1.4617786035479101, 1.236344405691821, 0.10160227286154912, 0.22800766945371126, 1.2975883850164978, 1.2086997225990652, 1.00733674846093, 1.0580429086775038, 0.9131502801627841, 0.6063000143297482, 0.4708361640924015, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
240000,"[0.0, 1.9384221589405022, 1.688617485486259, 1.244034511481829, 0.15698710478385047, 0.7392545515880427, 2.612179693047863, 2.46279965534578, 2.156769472502096, 2.634089826060952, 2.9439513022301824, 1.2255917737807824, 0.609541203107309, 0.0]","[0.0, 2.877210048180573, 3.175955826040187, 2.566029556696174, 0.24439999999999973, 0.9629271160378343, 3.9460284931598504, 3.5627843448886356, 3.1240174938606238, 3.645342141127819, 3.8195940619716193, 1.8137703078736598, 1.0291549586438338, 0.0]","[0.0, 0.9387878892400738, 1.4873383405539302, 1.3219950452143483, 0.08741289521614924, 0.22367256444979172, 1.333779466778655, 1.0999846895428584, 0.9672480213585302, 1.011252315066868, 0.8756254264081049, 0.5881785340928789, 0.41961375553652497, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.933333333333357e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
