,reward,profit,carbon_cost,excess_charge,max_profit
110000,"[0.0, 1.9091161799741823, 1.7163099952097702, 1.1349590061615173, 0.15885897427505796, 0.7792022344907865, 2.60422983101055, 2.5532193390520526, 2.2446365937891235, 2.7667383835428527, 2.8786112977228515, 1.241422834457838, 0.6111766287756948, 0.0]","[0.0, 2.829736053698823, 3.233333166077624, 2.339798511112085, 0.25012000000000023, 1.0233347387729819, 3.910561514173458, 3.676404315627702, 3.273210965643409, 3.8312761453836197, 3.7346867665751105, 1.843735109457076, 1.0367553109356467, 0.0]","[0.0, 0.920619873724643, 1.517023170867857, 1.20483950495057, 0.09126102572494223, 0.2441325042821955, 1.3063143498295762, 1.123184976575652, 1.0285743718542861, 1.064537761840769, 0.8560754688522605, 0.602312274999239, 0.4255786821599519, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
120000,"[0.0, 1.8949771111044242, 1.565384000403137, 1.1228449275367172, 0.20630205562309606, 0.7015993152213411, 2.5491048107186596, 2.6561726212804513, 2.245961532719129, 2.6851849156699745, 2.991718034811684, 1.2158216935778947, 0.575441457797386, 0.0]","[0.0, 2.831223566830704, 2.9580615959766448, 2.377224890725982, 0.32396, 0.914063074876224, 3.8630469983117925, 3.872972557610769, 3.2874597489859463, 3.706917955703612, 3.87294972670556, 1.8142935598828207, 0.95960075203902, 0.0]","[0.0, 0.9362464557262816, 1.3926775955735113, 1.2543799631892674, 0.11765794437690395, 0.2124637596548829, 1.3139421875931336, 1.2167999363303168, 1.0414982162668165, 1.021733040033641, 0.8812316918938763, 0.5984718663049268, 0.3841592942416339, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
130000,"[0.0, 1.8218465024448427, 1.7040597321538145, 1.2086910378776206, 0.1749278603577048, 0.7527452602419985, 2.567055912253934, 2.456210039397814, 2.2664626200653624, 2.7415285353317334, 3.017779079458903, 1.1709593624382082, 0.6170426344681121, 0.0]","[0.0, 2.7260913926999413, 3.2196635811086702, 2.4820893718028416, 0.27611999999999903, 0.9867705651013751, 3.8668089602521056, 3.579612630993982, 3.323011059876773, 3.792896694190455, 3.8987103862732018, 1.7476855148428225, 1.0265736775660215, 0.0]","[0.0, 0.9042448902551009, 1.5156038489548598, 1.2733983339252228, 0.1011921396422942, 0.23402530485937661, 1.299753047998174, 1.1234025915961696, 1.0565484398114124, 1.0513681588587223, 0.8809313068142984, 0.576726152404617, 0.4095310430979095, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
140000,"[0.0, 1.745554791066365, 1.7187985821476404, 1.1171077767525739, 0.1874977744173124, 0.6914317527371181, 2.5833010335271385, 2.680968216653311, 2.118579164155598, 2.583569028610342, 2.905201828926133, 1.3015178775195413, 0.6397859527487154, 0.0]","[0.0, 2.5994830423193362, 3.2175144111527354, 2.337613606685354, 0.28859999999999947, 0.8942852824313093, 3.877181819871561, 3.888218972072642, 3.07818351408993, 3.5800067503163215, 3.7595161234594663, 1.9241220619501742, 1.0971494383251086, 0.0]","[0.0, 0.8539282512529722, 1.4987158290050973, 1.2205058299327822, 0.10110222558268708, 0.20285352969419107, 1.293846119677758, 1.207250755419331, 0.9596043499343351, 0.9964377217059809, 0.8542796278666661, 0.6226041844306349, 0.4573634855763932, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.466666666666691e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
150000,"[0.0, 1.8666401413169407, 1.7078928990278934, 1.1281266771117053, 0.2021638487254465, 0.6946119825692681, 2.5491140202852103, 2.5786052826357118, 2.3161811479381003, 2.5014285265909835, 2.9675740610628476, 1.2365358918301659, 0.5632445993775141, 0.0]","[0.0, 2.7991135769475584, 3.1551781190382826, 2.3508027431753256, 0.3135600000000005, 0.9018497306345923, 3.857843326053966, 3.733720038055167, 3.4284035030074724, 3.46282429945742, 3.855592971235902, 1.843702726244019, 0.9370928464420057, 0.0]","[0.0, 0.9324734356306195, 1.447285220010395, 1.222676066063622, 0.11139615127455399, 0.20723774806532422, 1.3087119724354241, 1.1551147554194559, 1.112222355069374, 0.9613957728664411, 0.8879669101730553, 0.6071668344138559, 0.37384824706449166, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 5.2e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
160000,"[0.0, 2.139740474571198, 1.5264955351907565, 0.979601612406158, 0.09230681356537969, 0.6112099048142728, 2.353110143343173, 1.8487600469929204, 1.9474675156161791, 2.37985411989188, 2.143525088235272, 1.2180614212795717, 0.40194219877923765, 0.0]","[0.0, 3.15692648982943, 2.8675818374262025, 1.9802502104044788, 0.1346799999999997, 0.7749355412209759, 3.609565297011302, 2.671243192747221, 2.949738245952479, 3.3066057580243515, 2.738665643174942, 1.7642508819155158, 0.6597096726363818, 0.0]","[0.0, 1.0171860152582344, 1.3410863022354496, 1.0006485979983228, 0.04237318643461998, 0.16372563640670293, 1.25645515366813, 0.8224831457543025, 1.0022707303363034, 0.9267516381324733, 0.5951232216063395, 0.5461894606359466, 0.25776747385714416, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
170000,"[0.0, 1.8178031578363192, 1.728961007170348, 1.064418729538409, 0.07006351579131034, 0.645756975213568, 2.5014421582967996, 2.5389154790846, 1.6047946173218381, 2.4941297644338816, 2.6551147666270496, 1.1262723200235853, 0.5625850314871083, 0.0]","[0.0, 2.689299569545654, 3.2708816953246433, 2.2376038967818, 0.11179999999999901, 0.8397553136372417, 3.795878709058405, 3.6356148285682095, 2.434618425688204, 3.449345188669861, 3.4326415166755373, 1.6663308931693772, 0.945631275114498, 0.0]","[0.0, 0.871496411709337, 1.5419206881542997, 1.1731851672433928, 0.041736484208688675, 0.19399833842367378, 1.294436550761606, 1.0966993494836137, 0.8298238083663692, 0.9552154242359797, 0.777509416715153, 0.5400585731457935, 0.38304624362738954, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
180000,"[0.0, 1.4904452042632483, 1.6909875272419626, 0.8876753259138026, 0.13259976517387928, 0.7677127719422261, 2.493999688022528, 2.7316243618925875, 1.862404147098892, 3.2481699814758356, 2.8730825619193676, 1.1099257899596382, 0.6488159618192866, 0.0]","[0.0, 2.261513338919179, 3.092463026777252, 1.9705806062655375, 0.2064399999999985, 1.0109896387155877, 3.7753147094373265, 3.9261670694433435, 2.8026196298251396, 4.484467505522558, 3.73499448279889, 1.6519550410349504, 1.1154540404044513, 0.0]","[0.0, 0.7710681346559326, 1.4014754995352905, 1.082905280351736, 0.07384023482611923, 0.24327686677336127, 1.2813150214148006, 1.194542707550758, 0.9402154827262496, 1.2362975240467242, 0.8618945875461909, 0.5420292510753151, 0.4666380785851646, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
190000,"[0.0, 1.4946854423547236, 1.6242392620276493, 0.856403408375173, 0.20789959061863575, 0.668339209306463, 2.354441895620979, 2.8074492009597387, 1.820218859436745, 3.3661468392400815, 2.865547129759708, 1.1262863236756808, 0.6705585431971652, 0.0]","[0.0, 2.2801639518389534, 3.0567639785169263, 1.9183497083288408, 0.32863999999999965, 0.89648, 3.578499709668776, 4.039678825357696, 2.745512903427211, 4.639971061291269, 3.758812998343994, 1.7096353126265222, 1.1783630936328056, 0.0]","[0.0, 0.7854785094842315, 1.4325247164892785, 1.0619462999536686, 0.12074040938136393, 0.22814079069353727, 1.2240578140478007, 1.2322296243979591, 0.9252940439904664, 1.2738242220511904, 0.8932658685842868, 0.5833489889508439, 0.5078045504356401, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
200000,"[0.0, 1.3494737937908172, 1.4110424269497737, 0.8875580275170789, 0.19378600087852288, 0.6787510593160689, 2.21668661893239, 2.9129458850028342, 1.7217988634801717, 3.3387527132398804, 2.9010246489341296, 1.0717973133771215, 0.6728353253457564, 0.0]","[0.0, 2.0766257186263526, 2.7013938685083754, 1.9615905303662582, 0.3130400000000001, 0.9214400000000004, 3.34670229037627, 4.196000549945851, 2.6318392297481004, 4.590782722622649, 3.80202984631314, 1.6154273524728562, 1.2378703545722194, 0.0]","[0.0, 0.7271519248355375, 1.290351441558605, 1.0740325028491828, 0.11925399912147716, 0.24268894068393176, 1.130015671443883, 1.2830546649430188, 0.9100403662679294, 1.252030009382771, 0.9009878640456771, 0.5436300390957357, 0.5650350292264632, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
210000,"[0.0, 1.4040689869744294, 1.467492153314403, 0.8028452633517412, 0.23597211319904143, 0.6323274012303723, 2.1223666971499133, 2.9602121197909774, 1.4866983254232096, 3.1288655270816723, 3.154996332345755, 1.0266372583550176, 0.7207687868661308, 0.0]","[0.0, 2.178020037677118, 2.6668306140384948, 1.8169497428329546, 0.373880000000001, 0.86424, 3.1807929036934386, 4.271512768017591, 2.238715469098936, 4.316894429155475, 4.129353073660567, 1.5891652241609762, 1.3305162174756466, 0.0]","[0.0, 0.7739510507026912, 1.1993384607240931, 1.0141044794812157, 0.1379078868009595, 0.23191259876962764, 1.0584088732101948, 1.3113006482266132, 0.7520171436757286, 1.1880289020738055, 0.974356741314811, 0.5625279658059602, 0.609747430609516, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
220000,"[0.0, 1.5501727239402863, 1.3738872927965193, 0.8388955386068063, 0.20579746049753694, 0.4793356583252319, 2.621816143415858, 2.799644295210873, 1.7639538299203559, 3.0063956893349157, 3.0309375188433734, 0.9528003315667766, 0.7682879410586485, 0.0]","[0.0, 2.352389716437909, 2.5803078829779316, 1.8026799106746454, 0.33436000000000055, 0.6432399999999994, 3.9285410166892487, 4.030682108121448, 2.5528297708526626, 4.122292685768371, 3.984535081993003, 1.4273772787492696, 1.3845964698427762, 0.0]","[0.0, 0.8022169924976243, 1.2064205901814145, 0.96378437206784, 0.12856253950246357, 0.16390434167476747, 1.3067075399400578, 1.2310378129105741, 0.7888759409323084, 1.1158969964334609, 0.9535628964829661, 0.4745769471824942, 0.6163085287841281, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
230000,"[0.0, 1.7526738625072467, 1.3772744800324417, 0.7078778476789881, 0.1638044755860546, 0.5082157437887518, 2.441303156710687, 2.414195368281802, 1.774067430912672, 2.454362804944334, 2.7743487547527224, 0.8755265291756021, 0.6588400338068292, 0.0]","[0.0, 2.5949866857529162, 2.537244562216108, 1.3854161172955992, 0.2750800000000009, 0.6671599999999992, 3.6310832960591943, 3.4790081093141985, 2.5137101515396414, 3.357131702889187, 3.6271582969885343, 1.2963007730166476, 1.1118357800613907, 0.0]","[0.0, 0.8423128232456706, 1.159970082183669, 0.6775382696166111, 0.11127552441394628, 0.15894425621124714, 1.1897628060151721, 1.0648127410323993, 0.7396427206269709, 0.9027688979448564, 0.8527748755691446, 0.42077424384104534, 0.45299574625456157, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
240000,"[0.0, 1.4050722576598624, 1.2936469136249493, 0.9499843917346474, 0.21637660477696402, 0.7749897878064473, 2.2766546413075743, 2.660299148033246, 1.7832547266558882, 2.9879657735632983, 3.129846780200198, 1.3727437324875047, 0.8534318639542202, 0.0]","[0.0, 2.1043628352797397, 2.4469790293812803, 1.9314292999495937, 0.3364400000000005, 1.046760000000002, 3.3609918613135625, 3.8629675587487036, 2.5649286802224474, 4.070838818786195, 4.104894903782228, 2.073112445381672, 1.537120000000006, 0.0]","[0.0, 0.6992905776198781, 1.1533321157563359, 0.981444908214946, 0.12006339522303636, 0.27177021219355496, 1.084319886672657, 1.2026684107154588, 0.7816739535665588, 1.0828730452228976, 0.9749961235820318, 0.7003687128941659, 0.6836881360457865, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 5.2e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
