,reward,profit,carbon_cost,excess_charge,max_profit
110000,"[0.0, 1.8787047396931322, 1.7223097696354095, 1.1061676342777047, 0.1375137994884992, 0.7433686211388948, 2.6471735999108152, 2.684044814963576, 2.3454660617022154, 2.7744943539748035, 2.933996804572823, 1.1651254947968697, 0.6340882081911456, 0.0]","[0.0, 2.8022624619723144, 3.183148467279448, 2.320823332955389, 0.21112000000000053, 0.9707527459528295, 3.9880366385523454, 3.8790109314592276, 3.4124497843393327, 3.838433851416115, 3.804680282578928, 1.7453832523206738, 1.0606129830118343, 0.0]","[0.0, 0.9235577222791833, 1.4608386976440395, 1.214655698677685, 0.07360620051150131, 0.22738412481393463, 1.3408283719748657, 1.1949661164956493, 1.0669837226371166, 1.0639394974413101, 0.870683478006103, 0.5802577575238052, 0.42652477482068846, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
120000,"[0.0, 2.001490832924669, 1.7030630003143248, 1.2050380537152976, 0.21834733100829717, 0.7521732302882216, 2.5948893470374954, 2.525089323869971, 2.247440330286004, 2.6322640428844384, 2.9397024223645296, 1.1778658383544762, 0.6651966922336612, 0.0]","[0.0, 2.984281416118798, 3.206436359774252, 2.458474304221347, 0.3416400000000016, 0.9744347054575611, 3.923533580963351, 3.656178126658921, 3.265121915047296, 3.6460371953910893, 3.811602078738739, 1.7509006505172384, 1.1273073551459825, 0.0]","[0.0, 0.982790583194128, 1.5033733594599288, 1.253436250506052, 0.12329266899170438, 0.22226147516933958, 1.3286269005925229, 1.1310888027889547, 1.0176815847612941, 1.0137731525066513, 0.871864989707542, 0.5730348121627626, 0.46211066291232156, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
130000,"[0.0, 1.8118564842669411, 1.6759905529063093, 1.0395268843759937, 0.1855473669617787, 0.7201566099940049, 2.698879038889297, 2.7574763470820653, 2.3123947154640723, 2.585561548157286, 3.0564222634579754, 1.2591078932236417, 0.6314173201290624, 0.0]","[0.0, 2.6919607202803726, 3.0602735801529817, 2.1715999600224967, 0.29484000000000077, 0.9438908663276595, 4.057340517343534, 3.9947689708302607, 3.3827013365396024, 3.5673369142504994, 3.957892075137605, 1.8565550685502439, 1.0613534681098187, 0.0]","[0.0, 0.8801042360134316, 1.3842830272466715, 1.1320730756465043, 0.10929263303822204, 0.22373425633365462, 1.3584268117875733, 1.2372926237481972, 1.070306621075531, 0.9817753660932157, 0.901469811679631, 0.5974471753266032, 0.4299361479807566, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
140000,"[0.0, 1.8771469019847566, 1.7251289001294454, 1.177206994056347, 0.18007716081816585, 0.7900714769737273, 2.6118931663511806, 2.577568840098679, 2.263648515550613, 2.652655210104562, 3.037356782762764, 1.2813904945950716, 0.5955833533487223, 0.0]","[0.0, 2.80650875606326, 3.1980714561595036, 2.4523878700709267, 0.28236000000000094, 1.0398932086070525, 3.936420892921506, 3.728601746333162, 3.2904357360103194, 3.6902016050571933, 3.9254050192440424, 1.9040526042778154, 0.9973521225243946, 0.0]","[0.0, 0.9293618540785036, 1.4729425560300586, 1.275180876014583, 0.10228283918183502, 0.24982173163332508, 1.3245103932369913, 1.151032906234486, 1.0267872204597104, 1.037546394952633, 0.888048236481278, 0.6226621096827456, 0.4017687691756724, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
150000,"[0.0, 1.8838179153997963, 1.7393597874672329, 1.1710010392957027, 0.21951927054037398, 0.6904713242299672, 2.6084650538857588, 2.5672039912420663, 2.3660322737743904, 2.8246698598440547, 3.021905532880915, 1.2780167487373806, 0.6217877577873373, 0.0]","[0.0, 2.7975680439450383, 3.254645420496003, 2.429700756986833, 0.3458000000000012, 0.9134491934108478, 3.925040312151796, 3.7065624276045726, 3.425363611329778, 3.9124686583719313, 3.9023162385423302, 1.8985952335499117, 1.0096618492409914, 0.0]","[0.0, 0.9137501285452434, 1.5152856330287707, 1.2586997176911314, 0.12628072945962718, 0.22297786918088086, 1.316575258266038, 1.1393584363625044, 1.0593313375553894, 1.0877987985278748, 0.8803760389947488, 0.6205784848125326, 0.38787409145365415, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
160000,"[0.0, 1.8660049548984354, 1.7196747493436426, 1.1556498931690693, 0.21066181857508529, 0.7244710696795652, 2.486024716424904, 2.625710480610596, 2.3249081004183605, 2.7073166263795807, 2.987364548364987, 1.2652840625662232, 0.6253519993458871, 0.0]","[0.0, 2.789227263967405, 3.2074584449668255, 2.377840358949414, 0.3312400000000011, 0.9404747780456882, 3.7552036935002224, 3.815038940489836, 3.3610455815428932, 3.746966554373561, 3.873944400478286, 1.863782901422688, 1.0469903331621628, 0.0]","[0.0, 0.9232223090689691, 1.487783695623184, 1.222190465780347, 0.12057818142491582, 0.21600370836612312, 1.2691789770753201, 1.1893284598792389, 1.0361374811245312, 1.0396499279939824, 0.8865451854466324, 0.5984988388564668, 0.42163833381627563, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
170000,"[0.0, 1.8709729524105583, 1.676246883090729, 1.1743289532673458, 0.20431295982418018, 0.7238901425791235, 2.6566507363692704, 2.736191443437209, 2.3195498868672786, 2.803792719453344, 2.9635310606203396, 1.3149018116895264, 0.6102690566128697, 0.0]","[0.0, 2.7681036529819627, 3.1433940588907063, 2.4132011896324967, 0.3250000000000012, 0.9410442907179951, 4.006095560880006, 3.958648249951426, 3.3744131164074505, 3.8669275938378544, 3.8421597636402467, 1.9441006968686767, 1.0514114218666224, 0.0]","[0.0, 0.8971307005714035, 1.4671471757999797, 1.2388722363651543, 0.12068704017582102, 0.21715414813887143, 1.3494101578440665, 1.2224568065142185, 1.0548632295401728, 1.063134874384513, 0.8786113696865732, 0.6291988851791536, 0.4411423652537529, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.466666666666691e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
180000,"[0.0, 1.7665628318546416, 1.7704286435421557, 1.177401481592796, 0.2134625807459152, 0.6864876096316905, 2.6084481185013746, 2.7612146155581545, 2.267758066817241, 2.6621249361601844, 3.058040155523863, 1.1437991095026199, 0.6260459890824962, 0.0]","[0.0, 2.63158935419454, 3.2372727171489104, 2.4115419294706366, 0.3312400000000011, 0.9080179483115536, 3.9167376597001966, 4.008448793268893, 3.2863100724972862, 3.685334020058011, 3.968983763927781, 1.7204528243652066, 1.0592404094335215, 0.0]","[0.0, 0.8650265223398987, 1.4668440736067543, 1.2341404478778422, 0.11777741925408584, 0.2215303386798631, 1.3082722078654876, 1.2472341777107372, 1.018552005680048, 1.023209083897827, 0.910926275070584, 0.5766537148625885, 0.4331944203510255, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
190000,"[0.0, 1.7862743269824932, 1.6372423726995569, 1.1682868867763232, 0.16515688007051163, 0.8550535072887204, 2.5184449401907916, 2.81450598315037, 2.198963696581131, 2.7576453821618276, 3.0179524273186824, 1.3132234145034734, 0.6144762786974861, 0.0]","[0.0, 2.677341421497427, 3.101826863328729, 2.354294977866559, 0.26208, 1.1244184349717383, 3.781835010414293, 4.071566896190408, 3.196424121760652, 3.8134531690837314, 3.904795823328576, 1.9574814130332343, 1.0310105925387885, 0.0]","[0.0, 0.8910670945149339, 1.4645844906291736, 1.1860080910902364, 0.09692311992948834, 0.26936492768301806, 1.2633380702235029, 1.2570609130400403, 0.997460425179524, 1.0558077869219027, 0.8868260626765616, 0.6442579985297616, 0.4165343138413027, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.200000000000024e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
200000,"[0.0, 1.8488790259501466, 1.6327298350149355, 1.1736611356303792, 0.1639787845233677, 0.7520000300667741, 2.6044189777338658, 2.679595510725501, 2.3382659217404527, 2.722281736456682, 3.0721244282690745, 1.223603472645936, 0.6359136796149284, 0.0]","[0.0, 2.77763705613032, 3.090945287385137, 2.442540437258792, 0.25375999999999976, 0.9859836320085641, 3.906124969314919, 3.864510079008754, 3.423964486183168, 3.773647162255486, 3.990792827639793, 1.7957112596855538, 1.062232356835671, 0.0]","[0.0, 0.9287580301801731, 1.4582154523702042, 1.2688793016284148, 0.08978121547663202, 0.23398360194179016, 1.3016886582477205, 1.184914568283254, 1.085698564442717, 1.0513654257988057, 0.918668399370718, 0.5721077870396182, 0.42631867722074246, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
210000,"[0.0, 1.8927327600353212, 1.6620196695121772, 1.145332103817604, 0.19782049995903742, 0.7237490765533032, 2.5017737448336566, 2.645913576541279, 2.267601604851047, 2.7805724857516605, 2.9600357911116766, 1.2879610445263299, 0.6028972908888136, 0.0]","[0.0, 2.815661752453013, 3.1319323024116836, 2.3625742494064927, 0.29848000000000063, 0.9395771610628536, 3.767837029677806, 3.8281433928848494, 3.286165795540012, 3.832996420943132, 3.838116441288086, 1.9072102387380117, 1.0193975965837354, 0.0]","[0.0, 0.9229289924176938, 1.4699126328995067, 1.2172421455888918, 0.10065950004096322, 0.21582808450955032, 1.266045951510815, 1.1822298163435705, 1.0185641906889646, 1.0524239351914748, 0.8780633168430771, 0.6192491942116831, 0.4165003056949219, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.733333333333358e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
220000,"[0.0, 1.8377782943331227, 1.6562048006791472, 1.1523435726719482, 0.21774864211086412, 0.6372852743187049, 2.6159836774975553, 2.6656893812093743, 2.189703545359203, 2.805122822582499, 2.953015761761068, 1.1998751455552628, 0.5518331131339342, 0.0]","[0.0, 2.7393326526943653, 3.145858219586928, 2.36348266262564, 0.3452800000000005, 0.8251625747681525, 3.9398805810281123, 3.8618527129071665, 3.1737905061661937, 3.8847567753846297, 3.8192543321016115, 1.774723486632249, 0.9220527209676772, 0.0]","[0.0, 0.9015543583612406, 1.4896534189077812, 1.2111390899536951, 0.12753135788913636, 0.1878773004494475, 1.3238622368638902, 1.1961633316977935, 0.9840869608069895, 1.079633952802132, 0.8662212370072115, 0.5748483410769873, 0.37021960783374286, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.466666666666691e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
230000,"[0.0, 1.7832301143818818, 1.6511329322494293, 1.135762115724638, 0.18842995568038892, 0.739901273829961, 2.6720775093011286, 2.709685098936495, 2.3023875727590686, 2.778415718177168, 3.084739213700041, 1.272924393686563, 0.6477911155548065, 0.0]","[0.0, 2.665526556704197, 3.0762392734358417, 2.3878761294332356, 0.29224000000000105, 0.9721745233549043, 4.038495891123453, 3.904384650387729, 3.311926461853005, 3.848871314951454, 3.9823307580877985, 1.8954855133185982, 1.1131029222022966, 0.0]","[0.0, 0.8822964423223155, 1.4251063411864144, 1.2521140137086, 0.10381004431961209, 0.23227324952494335, 1.3664010484889915, 1.1946995514512344, 1.0095388890939387, 1.0704555967742857, 0.8975568777210917, 0.6225611196320358, 0.4653118066474899, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333827e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
240000,"[0.0, 1.8902300218464863, 1.6201324683223703, 1.17737764024288, 0.2140725484296707, 0.6844902976985068, 2.635567573852922, 2.8147066308949586, 2.316215213911962, 2.8014554658085205, 2.9235886148237573, 1.2291945591222047, 0.6651046495095503, 0.0]","[0.0, 2.8191923367642673, 3.0978806235368914, 2.402736272377189, 0.32812000000000063, 0.8832905651013769, 3.970377259512186, 4.052337112391912, 3.3781568105951925, 3.8655967103974773, 3.786431273015693, 1.8153434342535477, 1.1163718447406124, 0.0]","[0.0, 0.9289623149177805, 1.4777481552145233, 1.2253412988009766, 0.11404745157032993, 0.1988002674028702, 1.3347750189925944, 1.237630481496955, 1.0619415966832308, 1.0641412445889575, 0.8628253248586051, 0.5861488751313437, 0.45126719523106257, 0.0]","[0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
