,reward,profit,carbon_cost,excess_charge,max_profit
110000,"[0.0, 1.9788262698782804, 1.679725180104367, 1.1630541840646977, 0.16062864358977644, 0.7578789141293693, 2.6163099167969146, 2.6725179764808815, 2.289305955935309, 2.728497304482228, 2.8818613455169135, 1.3400123126330488, 0.6294583285686854, 0.0]","[0.0, 2.9589772722559413, 3.158216261737438, 2.406753804932818, 0.2490800000000004, 0.991466523298666, 3.9325276463133414, 3.87380457357997, 3.3485461313765335, 3.775770084474858, 3.73391595068418, 1.9604542502282536, 1.044189207284769, 0.0]","[0.0, 0.9801510023776627, 1.478491081633074, 1.2436996208681215, 0.08845135641022399, 0.23358760916929677, 1.3161483961830946, 1.2012865970990876, 1.0592401754412255, 1.0472727799926325, 0.8520546051672669, 0.6204419375952065, 0.41473087871608344, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.933333333333333e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
120000,"[0.0, 1.890323650771396, 1.8049159303371547, 1.1508328254953681, 0.15778992932804067, 0.7430106187948974, 2.6382618450720887, 2.644540940358441, 2.245733651206146, 2.7437399177924817, 2.980313324456988, 1.2360523775264156, 0.5298915507048423, 0.0]","[0.0, 2.8189114878478634, 3.3684220446078745, 2.3999152677138795, 0.2522000000000002, 0.969457874640241, 3.968942978154812, 3.8206503362338857, 3.261564081496314, 3.8134257696835547, 3.8592883381609804, 1.8324654866826215, 0.8951620047019538, 0.0]","[0.0, 0.9285878370764657, 1.5635061142707207, 1.2490651088851799, 0.09441007067195949, 0.22644725584534334, 1.3306464664160573, 1.176109395875446, 1.0158304302901702, 1.0696858518910737, 0.8789403470373234, 0.5964131091562069, 0.36527045399711167, 0.0]","[0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
130000,"[0.0, 1.8455149627480654, 1.7557491892934707, 1.1720549868275896, 0.19406478753189377, 0.7633037461253063, 2.5595859201613433, 2.579086499810097, 2.285686658615845, 2.8242071962953452, 3.086788979773302, 1.2236261032376954, 0.5941028168874809, 0.0]","[0.0, 2.762315875717962, 3.296246291019139, 2.4162414300897206, 0.3016000000000004, 0.9927092072847682, 3.835357825735674, 3.735622622092484, 3.3739862774738496, 3.8972192801031955, 3.998065464503126, 1.8107421972626327, 1.0029176135114148, 0.0]","[0.0, 0.9168009129698984, 1.5404971017256697, 1.2441864432621343, 0.1075352124681066, 0.22940546115946223, 1.2757719055743295, 1.15653612228239, 1.0882996188580074, 1.0730120838078498, 0.9112418180631581, 0.5871160940249383, 0.4088147966239338, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
140000,"[0.0, 1.8864328360824318, 1.6309044301084528, 1.150796754319021, 0.19982817193489852, 0.7392631167806536, 2.4799143230826477, 2.7090871896084034, 2.2476043600324886, 2.724201678691206, 2.947886888231264, 1.3134911595572993, 0.5974023650970741, 0.0]","[0.0, 2.818018683712165, 3.06241036332678, 2.3928958668705147, 0.30836000000000074, 0.9512630168102505, 3.7445514799441066, 3.9095679765226796, 3.295806831946637, 3.7621102417328447, 3.8085584203570253, 1.9457620313770452, 1.0229692523368423, 0.0]","[0.0, 0.9315858476297336, 1.4315059332183298, 1.2420991125514944, 0.10853182806510225, 0.2119999000295968, 1.2646198235281254, 1.2004807869142788, 1.0482024719141518, 1.0379085630416411, 0.8606368654590966, 0.6322708718197481, 0.4255668872397681, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
150000,"[0.0, 1.7989801201311049, 1.6999930120015354, 1.1772327310408282, 0.1819594974434094, 0.7313350685488142, 2.5882123350061232, 2.6435731230218207, 2.2432364586614706, 2.7070225656295532, 3.1193101378597885, 1.2381595571658162, 0.6047602760618487, 0.0]","[0.0, 2.6814212927135177, 3.196866559072393, 2.4089638339709376, 0.2891200000000006, 0.9545269338389273, 3.906517726244263, 3.849717525348563, 3.241039479402326, 3.7410822927901948, 4.050754063948336, 1.8274497306345916, 1.0353630936328082, 0.0]","[0.0, 0.8824411725824153, 1.4968735470708596, 1.2317311029301117, 0.10716050255659121, 0.22319186529011295, 1.3182880579048069, 1.2061444023267436, 0.9978030207408565, 1.0340597271606424, 0.9314265927552163, 0.5892901734687757, 0.43060281757095936, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.733333333333358e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
160000,"[0.0, 1.909251227372659, 1.7132443453797503, 1.11773204560721, 0.19994035290488066, 0.7251226039085568, 2.514747374497388, 2.669865957681553, 2.2834133543078488, 2.7805657395085186, 2.9584433024589116, 1.363305889009175, 0.5092679703227727, 0.0]","[0.0, 2.8576956425326867, 3.211662305586931, 2.3119574512750507, 0.31668000000000096, 0.9462552553684355, 3.7898599866528047, 3.867486758300883, 3.314703239587654, 3.8456543400897267, 3.8307878341015678, 2.0063419027264935, 0.8602621076495045, 0.0]","[0.0, 0.9484444151600286, 1.4984179602071805, 1.194225405667844, 0.11673964709512025, 0.22113265145987884, 1.2750952788220817, 1.1976208006193334, 1.0312898852798036, 1.0650886005812095, 0.8723271983093212, 0.6430360137173188, 0.35099413732673174, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
170000,"[0.0, 1.8200773599276063, 1.731010214646737, 1.1419058640285669, 0.19576340211953522, 0.8429638014654663, 2.6222287387695338, 2.5641402348982227, 2.273657671984368, 2.625919160417759, 3.0383524231111223, 1.2486782611393727, 0.5857408895162218, 0.0]","[0.0, 2.720073327941466, 3.2899585540097758, 2.364437287007834, 0.30576000000000003, 1.1175397029972807, 3.9349574552391635, 3.7198983162793247, 3.3067766678928177, 3.638116756832639, 3.9414827909753565, 1.858556046482554, 0.9909208164433968, 0.0]","[0.0, 0.8999959680138582, 1.5589483393630386, 1.2225314229792692, 0.10999659788046484, 0.2745759015318143, 1.312711383136296, 1.1557580813811044, 1.0331189959084495, 1.0121975964148802, 0.9031130345309029, 0.6098777853431818, 0.40517992692717497, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
180000,"[0.0, 1.880292433159927, 1.7132498804357048, 1.1875985294219509, 0.203088189355425, 0.6879619903315747, 2.631249998897091, 2.764576645601248, 2.191996266482388, 2.6557580033161483, 2.99120133486409, 1.2130910542999493, 0.6623437169252904, 0.0]","[0.0, 2.8220629016403067, 3.222090357911997, 2.443526691585331, 0.3192800000000007, 0.9015436502293007, 3.9595421577538596, 3.9847407549200087, 3.208159026303751, 3.677889133516164, 3.8794404617364067, 1.7803601464442562, 1.0695539714606552, 0.0]","[0.0, 0.9417704684803789, 1.5088404774762934, 1.2559108288300491, 0.11619181064457566, 0.21358165989772604, 1.328292158856769, 1.220164109318762, 1.0161627598213625, 1.0221311302000158, 0.8882391268723171, 0.5672690921443068, 0.40721025453536447, 0.0]","[0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
190000,"[0.0, 1.851530149035908, 1.6722649772138958, 1.1461125829425014, 0.17709726844746582, 0.7262725426955327, 2.443247159348435, 2.6379085999574228, 2.2443678251739683, 2.8928101120578735, 3.0547250549969323, 1.368707536274217, 0.5733748953509885, 0.0]","[0.0, 2.7622937876473967, 3.1673091077548534, 2.3971122256263153, 0.2776800000000006, 0.9506202048982167, 3.6714166986985903, 3.8269270522127883, 3.2858893876786768, 3.998689256010168, 3.9570595250117244, 2.0319896726363873, 0.9752599833776284, 0.0]","[0.0, 0.9107636386114912, 1.495044130540959, 1.2509996426838155, 0.10058273155253476, 0.2243476622026842, 1.2281175393501564, 1.189018452255366, 1.0415215625047092, 1.1058791439522948, 0.9022998033481237, 0.6632821363621705, 0.4018850880266401, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.2e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
200000,"[0.0, 1.8984486734332267, 1.7946116045742466, 1.1537515195074506, 0.1738135563441012, 0.664906420488909, 2.732974384476489, 2.647243576949442, 2.276309961723139, 2.699337965773985, 2.9848132864398087, 1.2353621773747683, 0.666904164413615, 0.0]","[0.0, 2.812269832493543, 3.3490213753494333, 2.401614659201088, 0.2698800000000001, 0.8600505060102109, 4.112121512608324, 3.8118281358429416, 3.301938386421777, 3.729624184468111, 3.853317973207184, 1.8475846184726525, 1.1429627925633277, 0.0]","[0.0, 0.913821159060318, 1.5544097707751887, 1.2478631396936388, 0.0960664436558989, 0.1951440855213021, 1.37909512813184, 1.1645845588935004, 1.0256284246986367, 1.030286218694128, 0.8684873534340415, 0.6122224410978861, 0.47605862814971267, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.2e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
210000,"[0.0, 1.799358633773089, 1.7266620272340794, 1.17220038967119, 0.18712413016434934, 0.7690572975104908, 2.6384808224154366, 2.697607280040839, 2.3078982595248605, 2.836783110605313, 3.0042551180061685, 1.2034467657231724, 0.6075222897445147, 0.0]","[0.0, 2.6872142109249944, 3.252037240136772, 2.388164395919042, 0.2906799999999998, 1.004384425185216, 3.97155530765826, 3.8962495851812755, 3.328173972687827, 3.9181781562745743, 3.8938260022071556, 1.7882845776649599, 1.008092540503427, 0.0]","[0.0, 0.8878555771519051, 1.5253752129026925, 1.215964006247855, 0.10355586983565045, 0.2353271276747255, 1.3330744852428245, 1.198642305140439, 1.0202757131629665, 1.0813950456692627, 0.8895708842009863, 0.584837811941788, 0.4005702507589116, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
220000,"[0.0, 1.896533177639092, 1.7075946519614744, 1.1077201177291134, 0.22122975128535874, 0.7922804256030863, 2.6408972777101813, 2.5983404650119386, 2.3077751934193564, 2.850051947046358, 3.0032796910460267, 1.2506152002675617, 0.6041384857422316, 0.0]","[0.0, 2.8282178878851787, 3.243965552809059, 2.321148159204282, 0.3400800000000004, 1.0426810016255967, 3.973728635935804, 3.8075422689676146, 3.3733505032791595, 3.9423852452313475, 3.894928736335921, 1.8660086379476488, 1.0235978180514502, 0.0]","[0.0, 0.9316847102460882, 1.5363709008475854, 1.2134280414751681, 0.11885024871464167, 0.2504005760225103, 1.3328313582256204, 1.2092018039556764, 1.065575309859803, 1.0923332981849911, 0.8916317119565602, 0.6153934376800883, 0.4194593323092186, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
230000,"[0.0, 1.8244592809993534, 1.7125482276101178, 1.139898173194671, 0.2059801948462477, 0.6961182310316704, 2.603553668377737, 2.6274903623255588, 2.242612544178264, 2.9237668097171485, 2.8348451111410076, 1.2774523382014376, 0.6079469068725322, 0.0]","[0.0, 2.700488733360437, 3.2058585056393185, 2.4024810973393174, 0.3208400000000009, 0.9004296667582727, 3.9189173761084706, 3.806467033212555, 3.2519121040542642, 4.043477262483705, 3.682764946777599, 1.9065816258205783, 1.025414144664781, 0.0]","[0.0, 0.8760294523610835, 1.4933102780292027, 1.2625655908113154, 0.11485980515375313, 0.2043114357266023, 1.3153290410640672, 1.1789766708869982, 1.0092995598759988, 1.11971045276656, 0.8479025023032593, 0.629129287619142, 0.4174672377922486, 0.0]","[0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
240000,"[0.0, 1.9183583395292412, 1.6423055281983236, 1.2148877629366375, 0.19737441613258389, 0.7053900947025347, 2.564715128572892, 2.633006929757188, 2.216182214368637, 2.7834490177720546, 2.999992260712097, 1.2173954366740989, 0.6025839353154027, 0.0]","[0.0, 2.8316104744052994, 3.0741574821666884, 2.51063427502293, 0.30732000000000026, 0.9234420313770437, 3.8691788046139353, 3.794151340749311, 3.238854609411888, 3.8475356494523587, 3.8877233718636637, 1.8062592731295561, 1.0183371181332883, 0.0]","[0.0, 0.9132521348760594, 1.431851953968368, 1.295729178752963, 0.1099455838674163, 0.21805193667450892, 1.3044290093743791, 1.1611444109921256, 1.0226723950432506, 1.0640866316803033, 0.8876617778182355, 0.588863836455458, 0.41575318281788576, 0.0]","[0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0, 6.933333333333333e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
